"Genes"	"G3M19LEG"	"G3M5CM"	"G3M5LEG"	"RMS1"	"RMS3"	"RMS_3"	"T_LEFT"	"T_LEG"
"6710"	"ENSG00000063180"	0.3710444	2.924202	1.9986366	0.5662836	0.6208328	0.0556806	1.91148	0.7817088
"6711"	"ENSG00000139410"	0.0229776	0.051347	0.0141423	0.194408333333333	0.148317	0.0275767333333333	0.058756	0.252177
"6712"	"ENSG00000215906"	0	0	0.0147502	0	0	0.0149638	0	0.510932
"6713"	"ENSG00000005100"	1.28319188888889	0.424428677777778	0.733702111111111	0.488650655555556	0.503505111111111	0.0785936666666667	0.244738466666667	0.126589333333333
"6714"	"ENSG00000131437"	2.494933	0.275231375	1.012148375	2.165093125	1.384227625	0.512646125	0.239056	1.2288251375
"6715"	"ENSG00000108984"	2.793342	1.7157567	0.7787774	1.030858	1.660410260798	0.1234936	1.55406398	0.983922
"6716"	"ENSG00000155530"	0.00676865	0.001295355	0.0020020025	0.103476325	0.033341675	0.0030743	0.005075425	0.07083134
"6717"	"ENSG00000076258"	0	0.0482165	0.0538275	0.0380962166666667	0	0	0.0484738333333333	0.1994845
"6718"	"ENSG00000088836"	0.3103635	0.01130476	0.19202172	0.60237588	0.3716508	0.03629616	0.03429104	0.11465232
"6719"	"ENSG00000204175"	0.00452286666666667	0.00172379333333333	0.0080933	0	0	0.00276851333333333	0.00293233333333333	0.0288985666666667
"6720"	"ENSG00000168502"	0.870304	0.0777436454545455	0.159065393818182	1.57428646363636	1.06126687272727	0.272761090909091	0.0429102090909091	0.883629718181818
"6721"	"ENSG00000181634"	0.182978	0	0.0401417	0	0.0257819	0.137783	0.0485188	0.917663
"6722"	"ENSG00000100271"	5.16224525	0.46451385	3.738145	6.50541096525	6.25599125	0.5761325	0.42851175	1.5087675
"6723"	"ENSG00000172671"	0.5782409	0.0664971	0.247774939	0.6437176	0.6412931	0.0624472	0.0227771	0.1860566
"6724"	"ENSG00000163607"	3.6978375	2.53122075	2.36507775	1.189966	1.70066325	0.27743225	1.8545275	0.18513355
"6725"	"ENSG00000150048"	0.39229125	0.21404875	0.231562	0.434194	1.13869625	0.08807575	0.27648475	0.157363
"6726"	"ENSG00000146205"	0.0541648333333333	0.0127624333333333	0.249055666666667	0.2356071	0.303870533333333	0.0908675666666667	0	0.287678333333333
"6727"	"ENSG00000180090"	0.0064659	0.00170604	0.00257182571428571	0.00578528571428572	0.00841032285714286	0.004446922	0.00414902285714286	0.0877901714285714
"6728"	"ENSG00000213625"	54.1796065	6.0327	51.890000002865	9.02354	11.39810223	1.0845745	5.5672739	4.513905
"6729"	"ENSG00000127377"	5.1236	0	3.053095	0.4922905	3.88579	1.96391	4.92032	0.759964
"6730"	"ENSG00000172150"	0.00328837142857143	0.00267104285714286	0.00223392857142857	0	0.00579951428571429	0.0161002857142857	0	0.081134
"6731"	"ENSG00000152457"	1.17386066666667	0.129890555555556	0.552807901222222	0.536586444444444	0.294624	0.0823321111111111	0.0958899666666667	0.276544633333333
"6732"	"ENSG00000104529"	20.0573112222222	9.52600916666667	23.4705837777778	44.60326	33.8487935	8.35987516666667	7.29390844444444	13.6854939444444
"6733"	"ENSG00000174453"	0.004676525	0	0.00269615	0	0	0.005215725	0.002942425	0.0576255
"6734"	"ENSG00000133216"	0.5628665	0.01371335	0.52536565	0.27782225	0.463788451666667	0.0601396333333333	0.0305280833333333	0.143703
"6735"	"ENSG00000185432"	0.6941726	2.39618184615385	0.931103146153846	0.847304307692308	1.11443976923077	0.0371124923076923	2.17788458461538	0.497611246153846
"6736"	"ENSG00000072849"	6.72008428571429	1.60465814285714	6.68601442857143	3.31224885714286	3.72888228571429	0.426825857142857	1.30712957142857	2.021416
"6737"	"ENSG00000171017"	1.3306885	0.0701445	0.1497075	1.13116	1.33886	0.859465	0.04135665	5.978075
"6738"	"ENSG00000172775"	1.4982974375	0.87525075	1.315184525	0.9168011875	0.955221875	0.1525728125	0.6398835625	0.42854125
"6739"	"ENSG00000163873"	0.0982473	0.0982802	0.311451	0.0112345	0.0320948	0.0638399	0.0722618	0.489503
"6740"	"ENSG00000143469"	0	0.00435028	0.00381955	0	0	0.01036506	0.001204138	0.0214254
"6741"	"ENSG00000273331"	1.1197	0	0.127504	0	0.120269	0	0	0.26805
"6742"	"ENSG00000088854"	1.71667201764706	0.182855823529412	0.861370052941176	1.44395444705882	1.40752862941176	1.83577546470588	0.190353947058824	1.75912577058824
"6743"	"ENSG00000163608"	1.7178246	0.361062	0.60374794	0.57415328	0.6268306	0.16877358	0.1416414	0.5569426
"6744"	"ENSG00000176994"	5.27874	1.559735	2.112126	1.4735525	2.105104	0.365211	1.48312905	0.61576255
"6745"	"ENSG00000137691"	4.2094785	0.202563	1.39933	1.376865	1.64029	0.3079845	0.253421	0.823905
"6746"	"ENSG00000177700"	14.9637	29.4184	27.8008	21.4095	26.2116	5.1775	30.6977	7.91192
"6747"	"ENSG00000135094"	0.3575325	0.455383	0.53915525	0.55101925	0.51196175	0	0.14630475	0.0175131
"6748"	"ENSG00000164342"	0.646664	0.0908741111111111	0.765150111111111	0.0560217111111111	0.0541678333333333	0.00855065555555556	0.0998022111111111	0.0881143333333333
"6749"	"ENSG00000169398"	2.878326	0.803109066666667	1.55226821333333	2.01057298	1.95700205333333	0.23946086	0.456714953333333	0.647879666666667
"6750"	"ENSG00000224531"	9.26212	9.68674	5.99444	1.99031	2.29197	0.315646	12.1201	2.68078
"6751"	"ENSG00000090470"	4.99062	2.482406	3.4847166994	1.06938666666667	1.63655	0.10832099	2.33371133333333	0.311794666666667
"6752"	"ENSG00000166192"	0.928195857142857	0.798962428571429	0.638851571428572	0.237268285714286	0.457606	0.0384235729	0.541262142857143	0.503356857142857
"6753"	"ENSG00000135537"	0.8514625	1.20701125	0.71800675	0.74042125	0.9672675	0.0768555	1.8021425	0.326408
"6754"	"ENSG00000131023"	2.00135666666667	0.684796666666667	0.724333333333333	0.702813333333333	0.781976666666667	0.0822413333333333	0.485626666666667	0.338025732333333
"6755"	"ENSG00000078295"	0.346709	4.47171	2.57924	0	0	0.0418036	3.7289	0.289599
"6756"	"ENSG00000244588"	0	0	0	0	0	0	0	0.024360531
"6757"	"ENSG00000081760"	5.41978483333333	0.930163333333333	4.11119233333333	4.2583205	5.92541066666667	0.575221666666667	0.422972283333333	0.362003333333333
"6758"	"ENSG00000109906"	0.0601314	7.12556	0.2034585	0.00476123	0.0158292	0.101665	3.220064	0.62231
"6759"	"ENSG00000115947"	4.38468946153846	1.543121	2.26301746153846	4.39484276923077	3.94693438461538	1.21061146153846	1.48816369230769	1.99529976923077
"6760"	"ENSG00000213231"	0	0.0614610333333333	0.00859298333333333	0	0	0.0295496	0.0184325	0.11942445
"6761"	"ENSG00000159147"	1.3326984	0.2153125	1.1964367	0.89798887	0.8184818	0.12843118	0.10539145	0.3874999
"6762"	"ENSG00000197102"	5.504292625	3.13429775	5.440414875	3.357925875	3.58528875	0.6231495	1.76833275	6.937931625
"6763"	"ENSG00000114948"	0.0405729083333333	0.0328885833333333	0.144577616666667	0.0405542583333333	0.0565738083333333	0.0143648416666667	0.051807625	0.2864229
"6764"	"ENSG00000166069"	0	0	0	0	0	0	0	0
"6765"	"ENSG00000176774"	0	0	0	0	0	0.0115312	0.0123019	0.234412
"6766"	"ENSG00000156466"	0.0983192	0.102874	0.213352	0	0	0	0.150919	0.019085
"6767"	"ENSG00000138376"	1.8458	0.0782052	1.30076	1.36113	2.06994	1.3513	0.0912514	3.102
"6768"	"ENSG00000168505"	0.214656	0.3847135	0.0618855	0	0	0.00988745	0.397819	0.01664055
"6769"	"ENSG00000110318"	0.208327666666667	0.172565666666667	0.119587233333333	0.1099591	0.121047033333333	0	0.204307166666667	0.0848726666666667
"6770"	"ENSG00000167842"	2.85033233333333	0.512574833333333	1.9678617	1.30413183333333	1.52772166666667	0.140221666666667	0.283125	0.436508333333333
"6771"	"ENSG00000151176"	14.456699	3.53611566666667	9.87999966666667	10.0131424	13.8978903333333	1.38078956666667	1.99720533333333	2.20236366666667
"6772"	"ENSG00000246922"	0.288825666666667	0.491793	0.2094878	0.145759666666667	0.156366	0	0.474729	0.287857333333333
"6773"	"ENSG00000205629"	3.74378383333333	3.91562966666667	4.31889983333333	3.67137266666667	5.10493133333333	0.508029616666667	3.88484166666667	1.14169966666667
"6774"	"ENSG00000166562"	15.7086798571429	3.59592128571429	13.15742	9.11031100541429	9.49345528571429	3.46941471428571	4.73949685714286	10.6453581428571
"6775"	"ENSG00000166736"	0	0.01546425	0.0245712	0	0	0	0	1.586105
"6776"	"ENSG00000155016"	0.1354601	0.260022666666667	0.0718502666666667	0.355337	0.350671666666667	0.0641076666666667	0.343959533333333	1.0269622
"6777"	"ENSG00000085831"	0.118058	0.013008175	0.072799475	0.0739416125	0.1229785125	0.01853815	0	0.178091875
"6778"	"ENSG00000095787"	5.37115217647059	0.979297470588235	1.57696229411765	1.26207458823529	1.63603711764706	0.232185588235294	0.740293241176471	0.451451882352941
"6779"	"ENSG00000113520"	2.4117025	0.49121	0.8929985	2.010235	2.176054	0.342145	0.39281	0.827408
"6780"	"ENSG00000110871"	4.69448933333333	13.7639186666667	4.63838366666667	5.239055	4.21394733333333	1.00348813333333	12.0816346666667	3.02841666666667
"6781"	"ENSG00000140750"	1.31876118181818	0.513299463636364	1.04995439272727	0.904390745454545	1.04360483272727	0.0702769727272727	0.406779743	0.428659109090909
"6782"	"ENSG00000125895"	0.214494	0.1142965	0.111445	0.01985045	0.0756905	0.01705505	0.1725795	0
"6783"	"ENSG00000128524"	80.490199	47.8937913333333	123.489678333333	104.042203	98.2832803333333	5.21943333333333	46.109648	26.9303333333333
"6784"	"ENSG00000172476"	0.5691825	2.56691725	0.4567025	0.05256325	0.18270275	0.18477875	2.16900075	0.258335
"6785"	"ENSG00000013392"	1.310705	0.0487966666666667	0.688403666666667	0.415804	0.477049333333333	0.0178687666666667	0.207086666666667	0.220204333333333
"6786"	"ENSG00000153822"	0.0072345026	0.0345617333333333	0.0088350695	0	0.00403740067666667	0.00864491090833333	0.00232416747666667	0.037262000405
"6787"	"ENSG00000173141"	43.103095	38.84215	46.57239	87.50595	64.6337	6.5888785	30.65739	18.28342
"6788"	"ENSG00000198914"	0.0192423	0.00794324	0	0.0210958	0	0.0422888	0.0199993	0.409217
"6789"	"ENSG00000109944"	0.0238637	0	0	0	0.0136267666666667	0	0	0.176208666666667
"6790"	"ENSG00000180776"	12.616178	1.34317	4.4447618	3.0389626	4.51593746	2.26939976	1.13637632	7.98482002
"6791"	"ENSG00000272899"	0	0	0	0	0.0938328	0	0	1.37596
"6792"	"ENSG00000141560"	5.58335	3.25296	4.34912	1.58442	1.9999	1.49172	3.13435	17.463
"6793"	"ENSG00000152217"	1.8154	0.481522	2.19877	0.304774	0.578264	0.0294902	0.313535	0.28019
"6794"	"ENSG00000149554"	1.177226625	0.04163464375	1.048164375	0.769232625	0.859301375	0.131649875	0.0417725	0.725972375
"6795"	"ENSG00000135253"	0.10059669	0.55191147	0.45039303	0.02491453	0.0399719	0	0.52714328	0.0888631
"6796"	"ENSG00000130300"	37.6822	54.598	57.4294	0.944407	1.43974	0.0914471	14.7606	4.87782
"6797"	"ENSG00000125818"	2.00879233333333	1.26929566666667	2.915966	3.80651873333333	2.93336216666667	0.410868333391333	0.909679966666667	0.468533333333333
"6798"	"ENSG00000129003"	1.5696204	0.78962528	1.594474	0.9279265	0.6958866	0.13925864	0.3715123	0.4164244
"6799"	"ENSG00000167363"	0.035243	6.72735533333333	0.275869233333333	0.0814223333333333	0.0919306333333333	0.0172757	6.109071	0.182921666666667
"6800"	"ENSG00000234776"	0.56642175	0.43402425	1.236921	0.9242225	1.10494075	0	0.27496875	0.683161
"6801"	"ENSG00000130299"	2.395255	1.206088375	3.658494875	2.363388751275	2.1436660000495	0.210631375	0.800871375	0.9015665
"6802"	"ENSG00000197591"	0.027656	0.053003	0.0493166666666667	0.05661	0.0312705	0.0083497	0.0266139666666667	0.172816666666667
"6803"	"ENSG00000162722"	0.0695837	0.026747	0.0211595	0	0	0	0	0.925128
"6804"	"ENSG00000141232"	14.6159	129.22	10.1837	7.79653	12.5636	1.08622	92.3377	5.00063
"6805"	"ENSG00000134595"	0	0.0224106	0	0	0	0	0	0.352042
"6806"	"ENSG00000163050"	0.359228020176471	19.9961493529412	1.00662883405882	0.0107561764705882	0.00992911764705882	0.0744017647058823	9.231047	0.115486864705882
"6807"	"ENSG00000091592"	0.160841057142857	2.50714285714286e-06	0.281078571428571	0	1.47464285714286e-05	0.00320104285714286	4.0446e-05	0.0362245714285714
"6808"	"ENSG00000121653"	2.72364923333333	1.051079	2.21923	1.85929896666667	3.20311666666667	0.290034266666667	0.800216666666667	1.17718333333333
"6809"	"ENSG00000023318"	10.2233775	3.68088	9.5984525	10.743335	9.2409275	4.3127675	3.805752	9.773225
"6810"	"ENSG00000033178"	4.15864	0.35683	1.21677473333333	0.843433833333333	1.17932686666667	0.128144	0.4094863	2.0587005
"6811"	"ENSG00000120137"	17.6261	3.06934	6.16194	5.77817	7.3295	1.96995	2.3706	3.86656
"6812"	"ENSG00000173714"	0.3945995	2.15586	0.0700105	0.073388	0.085063	0.02553345	1.7298395	0.2231905
"6813"	"ENSG00000155066"	0	0	0.005242425	0	0	0.002313495	0.002828575	0.0480665
"6814"	"ENSG00000249209"	0	0	0	0	0	0	0	0
"6815"	"ENSG00000167117"	0.072117	0.3641505	0.085396	0	0.1214625	0	0.0451211	0
"6816"	"ENSG00000166068"	23.67363	1.26963925	13.402341	5.88155	9.5685975	0.963265	1.0314448	4.0629825
"6817"	"ENSG00000164023"	8.3090505	0.03608525	1.20886325	1.315385	3.022528225	0.14586025	0.0347885	1.2044545
"6818"	"ENSG00000272741"	11.8130466666667	3.306019	6.43022466666667	9.95477666666667	9.77643	1.51292466666667	4.056105	2.705198
"6819"	"ENSG00000106615"	33.0238357513725	15.2345345	20.882060125	33.4552209	24.83377855	5.653675	16.4507888	7.015762775
"6820"	"ENSG00000111786"	32.1868136	4.573614	25.6787	38.226266	43.578948	4.0174132	3.7187718	7.8220180896
"6821"	"ENSG00000123700"	5.96777	9.56702	1.2977	1.125	1.58467	0.2869	13.863	2.56325
"6822"	"ENSG00000168214"	8.37168323333333	0.331448316666667	2.90030816666667	5.39408691666667	5.22217634166667	0.506696549666667	0.3813102	1.50264058333333
"6823"	"ENSG00000141579"	0.0683593	0.0173143	0	0	0.012918	0	0.0874562	0
"6824"	"ENSG00000171262"	10.2168475	4.79241033333333	7.2383668	7.75964333333333	8.01886366666667	1.23887	5.154732	2.99715633333333
"6825"	"ENSG00000141556"	2.924051025	1.50741275	3.544728	2.176188125	2.4955445625	0.2070485875	0.865831125	0.9020589
"6826"	"ENSG00000205758"	4.95997327272727	1.79686936363636	3.05093090909091	5.87812572727273	4.56511709090909	0.870992727272727	1.33509872727273	2.281726
"6827"	"ENSG00000152455"	1.9956745	0.291933125	1.300956	1.52005425	1.82155875	0.51054155	0.28248925	0.36875
"6828"	"ENSG00000079215"	0.1235874	0.1176216	0.3267724	0.5275290625	1.229658375	0.39498065	0.1607340625	9.3037655
"6829"	"ENSG00000214216"	0	0.0396057	0.0308045	0	0.0292812	0.0600232	0	1.20173
"6830"	"ENSG00000136877"	2.6467142	1.3446773	4.0790675	2.28530292	2.21877981	0.421772	0.7661519	0.3713247
"6831"	"ENSG00000049167"	0.690971999	0.232955499	0.49846675	0.37385779	0.3741384	0.0497653	0.183074721	0.0654206037
"6832"	"ENSG00000161791"	8.305598	1.9479448	4.6218854	5.5946616	6.488372	1.247966	1.1271533418	2.817718
"6833"	"ENSG00000184166"	0	0	0	0	0	0	0	0.0538785
"6834"	"ENSG00000283154"	3.88553488888889	4.55527755555556	3.20828366666667	2.45268688981333	2.88422677777778	0.368941444444444	5.05775251111111	1.38045688888889
"6835"	"ENSG00000108848"	10.8355304	5.7744187	7.1460148	4.1917593	4.3778356	1.4260768	5.32484509	2.0955435
"6836"	"ENSG00000198753"	0.0542698	0.113269358	0.0978182	0.00206434	0.001705886	0.00364874	0.05949484	0.2566328
"6837"	"ENSG00000132359"	1.137323	0.3441838	0.7442928001452	0.0862322	0.098577	0.06108088	0.2049038	0.5078502
"6838"	"ENSG00000073754"	0.320612	0.0305173	0.0238829	0	0	0.023995	0.025627	0.350391
"6839"	"ENSG00000004848"	0	0.0801123333333333	0.0194349666666667	0	0	0.0131486333333333	0.0403033333333333	0.925316666666667
"6840"	"ENSG00000131844"	2.49652783333333	3.57496883333333	2.006495	3.1072825	3.23054066666667	0.1525276	4.6645235	1.23648883333333
"6841"	"ENSG00000125319"	1.30434	0.01201236	1.5598351	1.494208	2.4825844	1.1629264	0.04127774	0.85713200488
"6842"	"ENSG00000065613"	9.656124	2.04708114	3.31646316	5.3663812	5.8646756	0.58703568	1.7350658	1.1481834
"6843"	"ENSG00000101282"	12.1856	0	1.59321	0.350103	0.883799	0.131889	0.020176	1.60539
"6844"	"ENSG00000159579"	2.60739328571429	0.477633114285714	1.42630094285714	0.6568407	0.880689	0.1316774	0.336266828571429	0.731945185714286
"6845"	"ENSG00000170776"	0.9758871375	0.37782785	0.49348094375	0.1445478125	0.197428791875	0.040420835625	0.219334571875	0.521572
"6846"	"ENSG00000204406"	0.978881926666667	0.152961812	0.524106113333333	0.75392754	0.8689708	0.148563893333333	0.21935684	0.23848
"6847"	"ENSG00000144452"	0.075611156	0.00945918	0.00626642	0.0156396	0.00552392	0.00763766	0.00723138	0.10677898
"6848"	"ENSG00000139364"	0.0276606	0.020963	0.0266986666666667	0.00208149666666667	0	0.0265250333333333	0.0134389333333333	1.387812
"6849"	"ENSG00000101280"	1.15126	0.0772417	0.451238	1.0274	2.39003	0.103586	0.526389	0.339628
"6850"	"ENSG00000119446"	4.7542896	3.342833	3.4032886	2.9981574	3.76252524	0.27534544	3.3461308	1.305563
"6851"	"ENSG00000106991"	6.12140316666667	9.72862616666667	11.3670985	0.2362715	0.240973988	0.103652516666667	4.592958	0.924334081666667
"6852"	"ENSG00000125898"	1.88851	0.4030932636	1.9086829775	1.53818575	2.01699	0.19586009425	0.2410205	0.36551
"6853"	"ENSG00000120533"	36.50620125	5.6171885	25.09610875	44.1985705	45.135978875	3.26545755	5.97587875	13.560012375
"6854"	"ENSG00000198353"	0.8745855	1.973675	1.533241	11.588575	11.2317	2.6417145	1.9224105	3.140176
"6855"	"ENSG00000184459"	0.1389115	0.058051	0.0879095	0.097073	0.13363025	0.037333	0.108947	0.52096
"6856"	"ENSG00000161664"	0.102044	45.192	0.650152	0.106749	0.0588263	0.244818	32.9172	0.375636
"6857"	"ENSG00000137098"	0.085764	0.2376988	0.0533173333333333	0.105643	0.137328333333333	0.084955	0.204323666666667	0.0760974
"6858"	"ENSG00000141314"	0.234053666666667	0.752881666666667	0.465559833333333	0.0135675666666667	0.0174450333333333	0.0356443333333333	0.34547	0.457339666666667
"6859"	"ENSG00000089060"	3.05041185714286	0.970832	4.42245571428571	2.31010857142857	2.42018657142857	0.301836571428571	0.817644142857143	0.715079
"6860"	"ENSG00000165548"	0	0.0034677	0	0.00318298	0.00263838	0	0.0457904	0.00900246
"6861"	"ENSG00000148187"	4.450129275	2.21863835	3.394513625	1.45427135	2.063722	0.352126825	1.729395825	0.63936175
"6862"	"ENSG00000168591"	7.838248	4.069374	5.591088	4.48361	4.475186	0.453954	2.774184	1.074936
"6863"	"ENSG00000125398"	20.2205	0.358998	7.2302	5.29112	9.76705	7.76267	0.558319	36.6889
"6864"	"ENSG00000205726"	1.58796739561538	0.734093926153846	1.27111226153846	1.22452156923077	0.89866845	0.159876397692308	0.503164573076923	0.312919423076923
"6865"	"ENSG00000120526"	2.90027297142857	0.382226114285714	0.927050785714286	1.33478484285714	1.66314122857143	0.614274557142857	0.337439814285714	1.53984142857143
"6866"	"ENSG00000175711"	3.496255	0.8677545	2.1709255	3.46588915	3.2084	1.1078	0.5359696	0.71008
"6867"	"ENSG00000093167"	3.9182724	3.1294208	2.62853993333333	5.62190233333333	4.3363734	2.54127251333333	2.46581656	6.78820773333333
"6868"	"ENSG00000141076"	14.9401833333333	3.16472066666667	8.37740333333333	8.33648333333333	8.16937466666667	2.109245	2.2888	1.85076966666667
"6869"	"ENSG00000213892"	0.098373	0	0.2776868	0	0.01451225	0	0	1.648148
"6870"	"ENSG00000101276"	0.3183425	0.7194154916335	0.346382775	0.025943	0.02884045	0.01839355	0.22321415	0.096805
"6871"	"ENSG00000238243"	0.0189376900725	0.007524945	0.0054867287	0.001161596	0.00280131	0.001038378	0.0023940740125	0.0374629064
"6872"	"ENSG00000147813"	3.9427335	1.89642725	3.5122235	6.35583875	7.5346635	4.8598035	1.15995275	4.48512775
"6873"	"ENSG00000087152"	5.53405833333333	1.341669	4.37783333333333	3.575805	3.990875	0.682086466666667	0.763503833333333	1.11832933333333
"6874"	"ENSG00000108424"	42.6315133333333	6.69886666666667	28.86293	27.24896	30.40977	7.01158333333333	4.58540766666667	5.291563
"6875"	"ENSG00000187080"	0.0853307	0.02182817	0.0495989	0.01928318	0.02193472	0.01165181	0.03036416	0.2014551
"6876"	"ENSG00000025156"	2.41851666666667	1.98714055	1.20915926666667	1.65377476666667	1.30889668333333	0.18259	2.20681666666667	1.0989787
"6877"	"ENSG00000214814"	0.1180614	0.338736533333333	0.0208372733333333	0.114699466666667	0.140766333333333	0.0184152866666667	0.404701266666667	0.0311241333333333
"6878"	"ENSG00000182504"	0.752520333333333	0.231838716666667	0.364956583333333	1.50147483333333	1.066016	0.0268678333333333	0.126221283333333	0.2046815
"6879"	"ENSG00000121671"	1.50776	3.797149875	1.211278875	1.6709206	1.269752	0.17273975	1.281153475	0.2342355
"6880"	"ENSG00000082153"	32.4223475	4.51938325	11.78845	14.047891	16.38202075	3.7478	4.33687125	5.053175
"6881"	"ENSG00000010932"	0.7092357875	3.1708547507975	2.97132075	0.1291516375	0.159722875	0.093419525	3.025071	0.88661725
"6882"	"ENSG00000123576"	0.119573666666667	0.0615603333333333	0.00992926666666667	0.0229709333333333	0.0281491666666667	0.0083766	0	0.344283333333333
"6883"	"ENSG00000185519"	0.456398	0.0855854	0.739625	1.71329	1.13438	0.387508	0	0.98222
"6884"	"ENSG00000254550"	0.214757	0.027325	0.719605	0.201283	0.310814	0.0428167	0.0233532	0
"6885"	"ENSG00000121989"	2.675095	2.8666165	1.877028	1.1150035	1.036425	0.0915135	4.7342371	0.3277045
"6886"	"ENSG00000149260"	1.2920678	0.2168816	1.1718902	0.355532	0.5605262	0.052701	0.0892778	0.640549
"6887"	"ENSG00000109163"	0.0119518666666667	0	0	0	0	0	0	0.273521333333333
"6888"	"ENSG00000069966"	3.520438625	1.13837575	1.608107375	2.13869245	1.975073	0.13113475	0.81459675	0.835201625
"6889"	"ENSG00000065833"	11.13184275	15.872693	6.4157475	4.718599643	9.0235775	0.68897	16.940525	1.73221975
"6890"	"ENSG00000182177"	0.092486	3.168986	0.10958575	0.010608925	0.012803025	0.013634075	1.7807925	0.323095
"6891"	"ENSG00000163794"	0	12.31645	0.1727825	0.1062575	0.082776	0	1.93017	0.48317
"6892"	"ENSG00000100290"	1.0888855	0.68879975	0.965323725	0.0344955	0.292083	0	0.702655	0.38792625
"6893"	"ENSG00000277758"	0.175449366666667	0.446860133333333	0.0677613333333333	0.00487626666666667	0.0124808333333333	0.0411182	0.273067233333333	0.609795666666667
"6894"	"ENSG00000131477"	1.688701125	4.933824875	2.19717525	0.0726495	0.043908	0.041962875	2.8775965	1.09238675
"6895"	"ENSG00000165953"	0	0	0.0836206	0.0137967	0.0114149	0	0	0.0974099
"6896"	"ENSG00000156299"	0.676715729073333	0.0988564533654667	0.1569858386	0.0229855733516667	0.119045237133333	0.0190330088	0.102287344933333	0.0139979133333333
"6897"	"ENSG00000109943"	0.05335789	0	0.312572	0.0369786775	0.018270525	0.06410275	0.0081788	0.3209655265
"6898"	"ENSG00000168490"	0.354077	0.0096461	0.0544465	0.02685435	0.03699825	0.03881745	0.0250094	0.295385
"6899"	"ENSG00000215397"	0	0.0139247	0	0.0402286	0	0.0686459	0	0.473984
"6900"	"ENSG00000177462"	0	0.0113883	0	0	0	0	0.0095987	0.01454965
"6901"	"ENSG00000062598"	1.958273	0.531100175	2.45293966666667	2.37388975	2.37219016666667	0.317690333333333	0.490652333333333	0.187978020333333
"6902"	"ENSG00000151062"	0.00248394	0.02014978	0.01701978	0.0211914	0.00587428	0.0228655	0.05622405	0.24664223
"6903"	"ENSG00000271303"	23.0089566666667	6.27308	7.531555	18.9651966666667	25.1269133333333	3.494058	2.108901	3.4321
"6904"	"ENSG00000172575"	0.259952857142857	0.00635148571428571	0.430688414285714	0.00281474285714286	0.00468651428571429	0.00619468571428571	0.00663748571428571	0.0881337142857143
"6905"	"ENSG00000186973"	0	0	0	0	0	0	0	0
"6906"	"ENSG00000142546"	4.4170015	4.2615908	4.8869537	5.9958965	4.6856941	0.7476383	3.5119558	2.2087224
"6907"	"ENSG00000131475"	9.01453857142857	7.36607142857143	8.34386385714286	11.9269448571429	8.824804	1.31065171428571	5.57226457142857	2.43498828571429
"6908"	"ENSG00000177830"	2.792372114	0.373133917	2.1915974996	1.323515440194	1.572684690133	0.14329997014	0.27418088	0.619497300139
"6909"	"ENSG00000125878"	0.505747	63.1474	1.97968	0	0	0.04597	39.0264	0.645832
"6910"	"ENSG00000104872"	7.866516	6.99011833333333	11.5593926666667	6.67173944444444	7.14784144444444	3.29150677777778	5.41233822222222	8.29256822222222
"6911"	"ENSG00000100412"	16.0353572222222	50.0553271111111	11.8053993333333	12.2076635555556	15.5386705555556	1.19136433333333	36.8687895555556	3.21022011111111
"6912"	"ENSG00000119535"	2.6395425	0.1748815	3.1937825	0.020744625	0.024008075	0.03876725	0.07254935	0.193268975
"6913"	"ENSG00000136891"	3.46770483333333	0.586634	2.14705216666667	1.68623316666667	1.560764	0.596855833333333	0.758370333333333	2.173548
"6914"	"ENSG00000140326"	1.34218432222222	0.334025011111111	1.17876722222222	0.771265088888889	0.820036222222222	0.173140855555556	0.266415111111111	0.218115388888889
"6915"	"ENSG00000165732"	11.7242993333333	3.83119366666667	5.740731	6.88122333333333	6.55632466666667	1.65818333333333	2.93711733333333	3.06872
"6916"	"ENSG00000185278"	0.7075564	0.0765237857142857	0.186767028571429	0.0826416857142857	0.125243471428571	0.111066542857143	0.0562240571428571	0.316124
"6917"	"ENSG00000133193"	34.6293	25.499	36.5728	33.0243	34.531	4.2516	17.2237	9.6846
"6918"	"ENSG00000180616"	0.135474666666667	0	0.0752609333333333	0.069657	0.0537494666666667	0.0174348	0.0582576666666667	0.608118333333333
"6919"	"ENSG00000114786"	1.49615283333333	0.578169166666667	2.038035825	1.69623724166667	1.472984	0.548003333333333	0.564374166666667	1.11126083333333
"6920"	"ENSG00000186510"	0.00389365	0.00915985	0.0285765	0.1082737125	0.178431375082625	0.0725065125	0.002661975	1.0076935
"6921"	"ENSG00000100225"	0.916013029857143	1.07991714285714	1.33752542857143	0.846993428571429	0.887293571428571	0.129314428571429	0.971695714285714	0.638030128571429
"6922"	"ENSG00000148481"	1.249732385	0.355896265	0.857856235	0.869339465	0.7819767	0.14506895	0.27609638	0.25502262045
"6923"	"ENSG00000133195"	2.443974875	0.205881125	1.313816875	0.79699901325	1.135693625	0.0811205875	0.1270773625	0.338227274
"6924"	"ENSG00000119509"	0.971901583333333	1.28654708333333	0.515296616666667	1.15742835	0.9038428	4.9340662	1.03643386666667	21.0343553333333
"6925"	"ENSG00000131969"	0.0570032	0.00982853333333333	0.0215211333333333	0.0103111166666667	0.00238983333333333	0.019318	0.0027197	0.228804683333333
