"Genes"	"G3M19LEG"	"G3M5CM"	"G3M5LEG"	"RMS1"	"RMS3"	"RMS_3"	"T_LEFT"	"T_LEG"	"expression_1.x"	"expression_2.x"	"expression_3.x"	"expression_1.y"	"expression_2.y"	"expression_3.y"
"8572"	"ENSMUSG00000039209"	52.63504	0.058658	0.3004465	176.6786	166.3084	19.141355	0.437317	25.830655	7.727	7.10345	7.36552	7.727	7.10345	7.36552
"8573"	"ENSMUSG00000039210"	0.892785555555555	0.377874333333333	0.352061777777778	0.5970588	0.4586585	0.0729453888888889	0.242073922222222	0.253743211111111	4.68661	4.6450375	4.6658575	4.68661	4.6450375	4.6658575
"8574"	"ENSMUSG00000039217"	5.436625	0.21017275	4.17837	3.01400125	3.5480375	0.3968865	0.301598375	0.688409	8.08419	8.05996	8.09797	8.08419	8.05996	8.09797
"8575"	"ENSMUSG00000039218"	22.468392	22.8979179	22.5404001	59.2328437	39.6495574	3.08586789	11.10311269	13.0567241	8.69966333333333	8.81709333333333	9.05877666666667	8.69966333333333	8.81709333333333	9.05877666666667
"8576"	"ENSMUSG00000039219"	1.482238	0.259315	0.741662933333333	0.677139383333333	0.488224483333333	0.114621783333333	0.250090641666667	0.252073058333333	5.811805	6.13489	6.094855	5.811805	6.13489	6.094855
"8577"	"ENSMUSG00000039220"	2.827936	2.59303214285714	2.56894571428571	2.32338214285714	3.29311271428571	0.515412260285714	0.502014314	0.755197	5.16428	5.27816	5.12983	5.16428	5.27816	5.12983
"8578"	"ENSMUSG00000039221"	94.8555233333333	28.4551711111111	58.8581695555556	69.3274011111111	56.0891011111111	9.11470888888889	35.583974	17.41328	12.2267	12.0397	12.0155	12.2267	12.0397	12.0155
"8579"	"ENSMUSG00000039230"	2.924051025	1.50741275	3.544728	2.176188125	2.4955445625	0.2070485875	0.865831125	0.9020589	8.08373	7.90404	8.01916	8.08373	7.90404	8.01916
"8580"	"ENSMUSG00000039231"	7.160522	0.56094972	4.5220106	2.7406022	4.1512494	0.5079482	0.2634388	0.49606688	5.54784	5.290825	5.301095	5.54784	5.290825	5.301095
"8581"	"ENSMUSG00000039232"	2.674285	0.129093	1.2197085	0.315825	0.5041645	0.30311125	0.1056585	5.02321375	6.150355	5.799	5.62004	6.150355	5.799	5.62004
"8582"	"ENSMUSG00000039233"	6.45796307692308	1.80395661538462	4.03118684615385	3.97391723846154	2.57440669230769	0.294293969230769	1.39496946153846	0.992281307692308	7.83524	8.02673	8.19134	7.83524	8.02673	8.19134
"8583"	"ENSMUSG00000039234"	14.826912025	0.95067125	14.2335853504387	28.318323975	32.5527033375	1.0037639625	0.487043875	5.5155052875	9.60922	9.77762	9.50157	9.60922	9.77762	9.50157
"8584"	"ENSMUSG00000039236"	6.50267183333333	1.0922575	6.84155833333333	7.0029	5.340327	0.828644466666667	0.577098166666667	4.89812216666667	9.34243	9.21589	10.0286	9.34243	9.21589	10.0286
"8585"	"ENSMUSG00000039239"	0.768651333333333	2.57463233333333	0.745273833333333	0.8813515	1.02811973333333	0.420072833333333	2.28699833333333	1.299045	8.2399225	8.0801575	8.01021	8.2399225	8.0801575	8.01021
"8586"	"ENSMUSG00000039242"	2.36792075	6.73262041666667	1.36753195833333	0.586917275	0.506523858333333	0.0962236083333333	4.02849390833333	0.185240683333333	5.6867825	5.806515	5.635785	5.6867825	5.806515	5.635785
"8587"	"ENSMUSG00000039244"	2.8283645	1.94306235	2.59503525	1.1726025	1.504703	0.7173285	1.217072125	0.508055	7.240655	7.02932	7.005865	7.240655	7.02932	7.005865
"8588"	"ENSMUSG00000039246"	3.813075	0.2963675	0.955145	2.578275	3.587522	0.1918415	0.1940235	0.356546	7.20614	7.26162	7.20369	7.20614	7.26162	7.20369
"8589"	"ENSMUSG00000039252"	11.42689	0.478756	2.240196	0.9860465	1.6565815	0.1373575	0.54138	1.8178175	7.192215	7.43691	6.536965	7.192215	7.43691	6.536965
"8590"	"ENSMUSG00000039253"	5.58335	3.25296	4.34912	1.58442	1.9999	1.49172	3.13435	17.463	4.08621	3.7239	3.92296	4.08621	3.7239	3.92296
"8591"	"ENSMUSG00000039254"	1.73066236363636	0.945428543636364	1.53750065454545	1.60891674545455	1.37378372727273	0.213364363636364	0.535165363636364	0.246296909090909	5.88664	5.91308	6.06334	5.88664	5.91308	6.06334
"8592"	"ENSMUSG00000039262"	3.607153	1.486786	1.576516	1.18585	1.61002061	0.4286146	0.9739593	0.2353628635	8.329595	7.951895	8.159445	8.329595	7.951895	8.159445
"8593"	"ENSMUSG00000039263"	10.8957125	20.7717965	14.54286	12.799955	11.831906	1.2626425	11.869159	1.537395	8.09387	8.08042	7.96197	8.09387	8.08042	7.96197
"8594"	"ENSMUSG00000039264"	1.42524	0.093681	12.88805	0.0128114	0.01165825	0.02548645	0.1697835	1.2747025	6.19114	6.03088	6.08735	6.19114	6.03088	6.08735
"8595"	"ENSMUSG00000039270"	0.56612	0.463122	0.4692145	0.103363	0.199401	0.0463222	0.499173	1.4239665	7.65284	7.48962	7.35237	7.65284	7.48962	7.35237
"8596"	"ENSMUSG00000039275"	7.39283266666667	2.93244033333333	4.53110566666667	3.71353333333333	4.77933333333333	1.20816333333333	2.74587133333333	1.62571333333333	6.24288	6.264538	6.218894	6.24288	6.264538	6.218894
"8597"	"ENSMUSG00000039285"	6.122389	2.0560172	3.3826532	2.2657616	2.71095724	0.18900329	1.512131	1.3704039	7.42797	7.62539	7.649765	7.42797	7.62539	7.649765
"8598"	"ENSMUSG00000039286"	22.07332	0.906988175	4.688469	5.492547	6.266981	0.492947395	0.4807950075	1.711402675	10.59365	10.664115	10.73148	10.59365	10.664115	10.73148
"8599"	"ENSMUSG00000039294"	6.58676125	0.757818	5.928915875	1.3721224625	1.524067625	0.220784375	0.4889397875	0.4052934625	5.594095	5.56505	5.570755	5.594095	5.56505	5.570755
"8600"	"ENSMUSG00000039298"	0.944461666666667	0.368358166666667	0.938409833333333	1.96995	1.693523	0.857373833333333	0.292553666666667	0.838627666666667	4.93108	4.85978666666667	4.59364333333333	4.93108	4.85978666666667	4.59364333333333
"8601"	"ENSMUSG00000039304"	0.544105	1.0395615	1.6422195	0.04820105	0.02836595	0.0406559	2.073382	0.166074	4.87512666666667	4.80284666666667	4.76498666666667	4.87512666666667	4.80284666666667	4.76498666666667
"8602"	"ENSMUSG00000039307"	2.4501325	1.52786875	2.129560375	1.066782375	1.2016205	0.289913875	0.8552756375	1.011741375	6.23058	6.15971	6.11189	6.23058	6.15971	6.11189
"8603"	"ENSMUSG00000039308"	4.2312729	2.02920442857143	4.95609742857143	4.25628742857143	5.39245314285714	0.2750189	1.44149923	0.383421842857143	6.66525	6.80723	6.92329	6.66525	6.80723	6.92329
"8604"	"ENSMUSG00000039313"	0.065636	0.01933055	0.0148562	0.0102916	0.0085757	0.0252611	0.0032868	0.088277	3.90223333333333	3.77535333333333	3.7767	3.90223333333333	3.77535333333333	3.7767
"8605"	"ENSMUSG00000039316"	11.8382266666667	2.23865666666667	9.19474666666667	5.03024	6.14790666666667	1.01939616666667	2.22235333333333	0.962851	7.31222	7.32141	6.98255	7.31222	7.32141	6.98255
"8606"	"ENSMUSG00000039318"	4.87074216666667	0.73436595	3.03216655	4.92699681666667	6.06979856666667	0.90040135	0.611559616666667	4.4676595	6.478345	6.495085	6.615615	6.478345	6.495085	6.615615
"8607"	"ENSMUSG00000039323"	12.2446053333333	0.0290178	8.63450733333333	10.9453643333333	16.8161616666667	0.215480666666667	0.0252922666666667	25.3815633333333	7.66055	7.74982	6.50478	7.66055	7.74982	6.50478
"8608"	"ENSMUSG00000039328"	1.63894594	0.88935128	1.25834288	0.77660608	1.02482204	0.08558116	0.99878294	0.406126	5.30853	5.464455	5.09013	5.30853	5.464455	5.09013
"8609"	"ENSMUSG00000039345"	0.868728166666667	19.9050538833333	2.32865666666667	1.98990803333333	1.05269466666667	0.6156155	12.54859995	0.91043484768	4.6458575	4.4603825	4.466075	4.6458575	4.4603825	4.466075
"8610"	"ENSMUSG00000039347"	3.70137033333333	10.9680093333333	4.58466433333333	2.19317133333333	3.02057233333333	0.108509	8.39932093333333	0.301536333333333	7.16865	6.74026	6.62979	7.16865	6.74026	6.62979
"8611"	"ENSMUSG00000039354"	1.34639388888889	0.833883068188889	0.839993555555556	1.03898196666667	1.1274119	0.617165333333333	0.824510833333333	3.10778277777778	6.08860333333333	6.14043	6.24125666666667	6.08860333333333	6.14043	6.24125666666667
"8612"	"ENSMUSG00000039356"	4.5407985	1.4445555	4.03648833333333	3.1976145	4.52595616666667	1.09083423333333	0.9754065	1.30326666666667	5.502945	5.446135	5.570275	5.502945	5.446135	5.570275
"8613"	"ENSMUSG00000039357"	9.85248	2.132005	6.9892535	3.8617285	4.748366	0.360563	0.8935855	0.779005	6.95137666666667	7.01586666666667	7.00601333333333	6.95137666666667	7.01586666666667	7.00601333333333
"8614"	"ENSMUSG00000039361"	13.2848536	4.9350548	8.39171195933333	5.2036632	4.73760913333333	0.530309959	2.73938313333333	2.4951264	8.130685	8.55141	8.431395	8.130685	8.55141	8.431395
"8615"	"ENSMUSG00000039367"	2.88708446666667	1.9864632	1.97589615333333	1.62181346666667	2.1724988	0.23582524	1.3791319	0.560390906666667	6.87327	6.818795	6.95917	6.87327	6.818795	6.95917
"8616"	"ENSMUSG00000039372"	0.0998052	0.310033	0.0325336	0.226332	0.257654	0.0853555	0.531706	0.869372	5.3416	5.27117	5.31586	5.3416	5.27117	5.31586
"8617"	"ENSMUSG00000039375"	0.0114750461538462	0.0378939769230769	0.0804643915384615	0.00168128461538462	0.00588813076923077	0.00315650769230769	0.0234240030769231	0.258565661538462	3.425135	3.4423	3.39482	3.425135	3.4423	3.39482
"8618"	"ENSMUSG00000039376"	0.0597193333333333	12.4318166666667	0.8693958	0.0128873333333333	0.0258029	0.046019	9.52448666666667	0.4145353	4.77258666666667	4.80162	4.50960333333333	4.77258666666667	4.80162	4.50960333333333
"8619"	"ENSMUSG00000039377"	8.251045	3.894135	15.9442	37.1739	23.0909	2.26861	2.658205	7.97556	6.69713	6.3143	6.33467	6.69713	6.3143	6.33467
"8620"	"ENSMUSG00000039382"	1.27263072222222	0.833527333333333	1.33967013888889	1.46490716111111	1.22881936111111	0.182485027777778	0.675438472222222	0.773279941666667	7.689715	7.9839	7.90823	7.689715	7.9839	7.90823
"8621"	"ENSMUSG00000039384"	6.0903235	3.970205	2.6104235	6.4802	9.590779	0.71361	8.86715	7.525855	5.002185	5.13411	4.737065	5.002185	5.13411	4.737065
"8622"	"ENSMUSG00000039395"	0.797132	18.4374	1.31129	1.16479	1.03772	0.158438	15.6629	1.20276	4.54279	4.20534	4.28255	4.54279	4.20534	4.28255
"8623"	"ENSMUSG00000039396"	1.64711757142857	0.060160977	1.42866028571429	0.718279571428571	1.20581185714286	0.477293357142857	0.0394487142857143	0.792105142857143	3.995525	3.97595	4.042275	3.995525	3.97595	4.042275
"8624"	"ENSMUSG00000039405"	2.84321625	7.885888375	1.880733375	0.951884875	1.7415815	0.18708675	6.352257	0.330033275	8.03388666666667	7.72819333333333	7.84151	8.03388666666667	7.72819333333333	7.84151
"8625"	"ENSMUSG00000039410"	0.136142230769231	0.178698138461538	0.0544780461538462	0.281778768153846	0.471390985846154	0.0470679244846154	0.0592059923076923	0.193466769230769	6.900855	6.7863875	6.770445	6.900855	6.7863875	6.770445
"8626"	"ENSMUSG00000039414"	7.86996	1.09635	4.26804	6.66158	7.4001	1.04319	0.825504	1.04868	4.6845875	4.498825	4.562635	4.6845875	4.498825	4.562635
"8627"	"ENSMUSG00000039427"	6.0028126	4.4702642	6.97954100062	5.8921662	5.5579405796	0.2077814334	2.6600642	0.6563298	7.38509	7.25812	7.61083	7.38509	7.25812	7.61083
"8628"	"ENSMUSG00000039428"	0.767097666666667	0.705453833333333	0.6026409	0.434942155555556	0.474156877777778	0.0353475111111111	0.664382177777778	0.367374677777778	5.96853	5.87082	6.149325	5.96853	5.87082	6.149325
"8629"	"ENSMUSG00000039431"	0.684592833333333	0.135939033333333	0.639486666666667	0.0234235166666667	0.06464485	0.00914875	0.185006833333333	0.109976366666667	6.869725	6.86327	6.22982	6.869725	6.86327	6.22982
"8630"	"ENSMUSG00000039438"	0.1529645	0.133557	0.4026095	0.1460245	0.09425475	0.15753965	0.192711	0.389606	5.27526	5.25777	5.28609	5.27526	5.25777	5.28609
"8631"	"ENSMUSG00000039449"	3.2597715	2.23365583333333	1.95141685	1.3978615	1.97214543333333	0.230886733333333	2.2420485	0.545677666666667	7.05883	7.24634	7.04114	7.05883	7.24634	7.04114
"8632"	"ENSMUSG00000039450"	6.1241375	4.482283	9.364825	2.76784725	3.267355	0.21612425	4.480179	1.6924365	8.8926	8.31183	8.64413	8.8926	8.31183	8.64413
"8633"	"ENSMUSG00000039452"	0.4256995	0.3710635	1.159217	0.753585	0.382857	0.0324564	0.3827265	0.388147	5.77163	5.63036	5.98695	5.77163	5.63036	5.98695
"8634"	"ENSMUSG00000039456"	2.91111157142857	0.523723685714286	1.857652	0.95157321	1.003391	0.0757745714285714	0.570300205428571	0.465149571428571	6.35335333333333	6.41788666666667	6.58835333333333	6.35335333333333	6.41788666666667	6.58835333333333
"8635"	"ENSMUSG00000039457"	0.1621825	0.627454	0.42992145	0.5350662	1.1703258	0.10861435	0.5307073	0.3940795	7.17305	6.95368	7.14654	7.17305	6.95368	7.14654
"8636"	"ENSMUSG00000039458"	1.5902716	0.2843194	1.0710622	0.9069638	1.25894838	0.1296707	0.1956532	0.324492	7.61689	7.72934	7.48801	7.61689	7.72934	7.48801
"8637"	"ENSMUSG00000039461"	12.2951	10.2140333333333	13.6508666666667	2.79534	4.73101333333333	0.340326666666667	7.95491333333333	2.670753	7.5305175	7.4072	7.57194	7.5305175	7.4072	7.57194
"8638"	"ENSMUSG00000039463"	1.20905200769231	1.118788	0.843251423076923	1.61012568462408	1.27636769230769	0.251897194538462	0.763224769230769	0.191457461538462	4.9607525	4.851445	4.9302975	4.9607525	4.851445	4.9302975
"8639"	"ENSMUSG00000039470"	1.26888528333333	0.136449	0.280778583333333	0.0468782166666667	0.0446611	0.0220500666666667	0.110980166666667	0.1865863	4.412895	4.257015	4.0881325	4.412895	4.257015	4.0881325
"8640"	"ENSMUSG00000039473"	2.64667642857143	0.982558714285714	1.42371785719371	0.714171	0.955873885714286	0.195599571428571	0.651573728571429	0.351718285714286	7.785805	7.881665	7.936965	7.785805	7.881665	7.936965
"8641"	"ENSMUSG00000039474"	1.76207153866667	4.99081066666667	2.140945	3.85609	2.201033	0.0848473333333333	3.836304	0.350490333333333	7.42762	7.18234	7.28996	7.42762	7.18234	7.28996
"8642"	"ENSMUSG00000039476"	17.0272875	0.3280635	24.08989475	24.925625	37.9462	3.5818725	0.50852775	8.436765	8.09122	8.14854	8.13949	8.09122	8.14854	8.13949
"8643"	"ENSMUSG00000039477"	6.09300142857143	1.57110942857143	2.47754842857143	6.31922814285714	6.58131657142857	0.442564857142857	1.07125857142857	0.967227714285714	7.54942	7.46598333333333	7.65780666666667	7.54942	7.46598333333333	7.65780666666667
"8644"	"ENSMUSG00000039478"	3.55464833333333	4.07142533333333	1.53628323333333	1.73778493333333	1.87507293333333	0.380416366666667	4.973696	1.03855513333333	5.09611	5.263235	5.237795	5.09611	5.263235	5.237795
"8645"	"ENSMUSG00000039480"	0.912013833333333	0.345309	0.345877666666667	0.225531583333333	0.376736000147667	0.0454783666666667	0.344696	0.22882739	8.70501	8.10252	8.49294	8.70501	8.10252	8.49294
"8646"	"ENSMUSG00000039481"	2.58122	14.2471	11.7534	3.56739	3.12287	0.378524	9.60056	0.969772	6.91531	6.96812	6.52222	6.91531	6.96812	6.52222
"8647"	"ENSMUSG00000039483"	6.595684	2.224746	5.194762	5.083822	5.392656	0.5859926	1.5272748	0.62375	6.745835	6.66202	6.771325	6.745835	6.66202	6.771325
"8648"	"ENSMUSG00000039485"	1.656664	0.7334835	1.27144	6.60526	3.60739	0.4718695	0.767696	1.3768365	6.811085	6.453115	6.79096	6.811085	6.453115	6.79096
"8649"	"ENSMUSG00000039497"	5.500088	0.1743614	3.2404894	1.552442	2.09556	0.1961444	0.357304	0.921656	8.52645	8.12357	8.25316	8.52645	8.12357	8.25316
"8650"	"ENSMUSG00000039501"	2.28365208	1.3341748	3.7885744	1.181872	1.29566466	0.1455188	0.81189546	0.4304288	6.59675	6.14408	6.22808	6.59675	6.14408	6.22808
"8651"	"ENSMUSG00000039509"	4.823199	2.7446625	3.96999273333333	2.53170333333333	2.65514726666667	0.701606666666667	1.993478	2.22502666666667	5.09845666666667	5.08979666666667	5.06513166666667	5.09845666666667	5.08979666666667	5.06513166666667
"8652"	"ENSMUSG00000039512"	1.87367033333333	0.968803333333333	1.44560666666667	2.403752	1.382961	0.436958666666667	0.960413333333333	1.19508	5.813585	5.613915	5.59394	5.813585	5.613915	5.59394
"8653"	"ENSMUSG00000039515"	6.65264446153846	3.73110523076923	7.73437953846154	4.48956392307692	6.44099415384615	1.45405952307692	2.96530769230769	1.23628423076923	7.71649666666667	7.61905333333333	7.65564	7.71649666666667	7.61905333333333	7.65564
"8654"	"ENSMUSG00000039518"	0.0549015	0.061996	0.16679	12.9926	1.20378	0.08271	0.0709382	0.080288	5.87442	5.35738	5.52245	5.87442	5.35738	5.52245
"8655"	"ENSMUSG00000039519"	9.14951	0.307489	7.46541	5.04006	11.6851	0.12716	0.115204	3.42486	5.67992	5.47703	5.41621666666667	5.67992	5.47703	5.41621666666667
"8656"	"ENSMUSG00000039523"	2.65608	2.89064966666667	2.20053	2.42973333333333	2.67125933333333	0.416763333333333	2.01706866666667	1.07735333333333	7.84792	7.63654	7.6121	7.84792	7.63654	7.6121
"8657"	"ENSMUSG00000039529"	4.58839	1.4455	4.321	0.0604069	0.0693586	0.0461241	0.639008	0.869509	7.69941	8.00245	7.68502	7.69941	8.00245	7.68502
"8658"	"ENSMUSG00000039530"	17.3769678833333	0.651999852333333	8.36120833333333	4.1501785	7.15881156666667	0.34628	0.492911116666667	1.93048766666667	8.47949	8.66448	8.20799	8.47949	8.66448	8.20799
"8659"	"ENSMUSG00000039531"	1.14923811111111	0.411056933333333	0.679066	0.438485222222222	0.365490333333333	0.167481111111111	0.313259222222222	0.834275	7.47032	7.62399	7.80584	7.47032	7.62399	7.80584
"8660"	"ENSMUSG00000039536"	3.72900227272727	1.64518580909091	3.84933918181818	2.76330058181818	3.28595541818182	0.4016876	1.08529469090909	1.09112040909091	7.02801	6.86718666666667	6.86893666666667	7.02801	6.86718666666667	6.86893666666667
"8661"	"ENSMUSG00000039542"	3.00095271428571	0.602797871428571	3.5521191	3.33665971428571	4.27516485714286	3.35431527142857	0.162031714285714	6.79026801428571	5.37019142857143	5.53435714285714	5.51578142857143	5.37019142857143	5.53435714285714	5.51578142857143
"8662"	"ENSMUSG00000039543"	0.0352521678083333	0.0636455666666667	0.0127452833641667	0.024474000042	0.0257343	0.00210951666666667	0.0241466666666667	0.0239595	3.63692	3.41612	3.563045	3.63692	3.41612	3.563045
"8663"	"ENSMUSG00000039556"	1.0252048	1.0818738	0.7863218	1.2592204	1.1457806	0.0912766	0.7988176	0.5787214	6.68001	6.39221	6.45788	6.68001	6.39221	6.45788
"8664"	"ENSMUSG00000039568"	14.007675	32.271635	26.331395	30.45734	25.60411	2.3984707	19.5298165	8.843575	7.33523	7.22051	7.23675	7.33523	7.22051	7.23675
"8665"	"ENSMUSG00000039577"	0.0847975	0.0352108333333333	0.0959888333333333	0.376415328333333	0.384014646666667	0.0337935	0.0282541666666667	0.1100143	5.406535	5.33964	5.375235	5.406535	5.33964	5.375235
"8666"	"ENSMUSG00000039578"	0.172672290909091	0.0737249181818182	0.0603363	0.133879020909091	0.0952724881818182	0.0013765	0.0216941727272727	0.0936121818181818	3.44722	2.984085	3.10744	3.44722	2.984085	3.10744
"8667"	"ENSMUSG00000039579"	0.150949375	0.007510125	0.185689625	0.004961225	0.005489275	0.00728979	0.017247375	0.145579385	3.98152333333333	4.38145	4.06588333333333	3.98152333333333	4.38145	4.06588333333333
"8668"	"ENSMUSG00000039585"	0.826520375	0.142637675	0.3618447580125	0.250743125	0.330594112507825	0.031192250088	0.1647306625	0.169715	6.274795	6.406535	6.293215	6.274795	6.406535	6.293215
"8669"	"ENSMUSG00000039599"	1.89373096117647	0.849282117647059	1.02366945176471	1.15871606206471	1.24960251176471	0.119537883835294	0.780913647058823	0.398268705882353	6.20243	6.15917666666667	6.16174333333333	6.20243	6.15917666666667	6.16174333333333
"8670"	"ENSMUSG00000039601"	0.651477	1.55772085714286	0.590902714285714	0.0952619142857143	0.0774377142857143	0.0172704285714286	1.641786	0.123076	5.5743	5.50577	5.237035	5.5743	5.50577	5.237035
"8671"	"ENSMUSG00000039607"	1.10884623333333	0.0590395166666667	0.528509933333333	0.313035691666667	0.296406233333333	0.43042925	0.051275475	2.01258426666667	8.8729675	9.1753175	9.0506575	8.8729675	9.1753175	9.0506575
"8672"	"ENSMUSG00000039611"	0.353266666666667	8.01347	1.09455466666667	0.0178289	0.0455123	0.0207134	5.10781333333333	2.25905166666667	8.13855	7.79506	7.68607	8.13855	7.79506	7.68607
"8673"	"ENSMUSG00000039615"	75.9667	99.0671	108.105	152.826	168.334	40.641	53.4406	72.4745	8.80036	8.94405	8.803565	8.80036	8.94405	8.803565
"8674"	"ENSMUSG00000039616"	3.30735	2.29394	1.6949	0.953712	1.22654	0.0796168	1.53458	0.310235	8.15646	7.76571	7.77242	8.15646	7.76571	7.77242
"8675"	"ENSMUSG00000039621"	2.512868875	0.43009725	3.9853584	0.022382	0.0186343	0.0429444875	0.263402025	0.4762059375	6.55705	6.50277	6.32277	6.55705	6.50277	6.32277
"8676"	"ENSMUSG00000039623"	2.50857342857143	0.858592314285714	2.02717214285714	2.739417	2.799253	0.4611175	0.490486571428571	0.893224428571429	5.349248	5.417166	5.527386	5.349248	5.417166	5.527386
"8677"	"ENSMUSG00000039629"	0.08978828	0.045561244	0.1337663435	0.0325451200636	0.02862942	0.01228192	0.0480081401418	0.25168662	3.49746	3.0878	3.26731	3.49746	3.0878	3.26731
"8678"	"ENSMUSG00000039630"	14.1713754444444	4.22016326666667	5.92523855555556	5.79416291111111	6.07758884444444	1.36323703333333	3.73286544444444	3.852096	9.38822666666667	9.45940333333333	9.19276	9.38822666666667	9.45940333333333	9.19276
"8679"	"ENSMUSG00000039632"	0.070354	0.0267818666666667	0.0719183333333333	0.07642	0.189751666666667	0.02152	0.0821309	0.0621636666666667	4.406875	4.11025	4.19258	4.406875	4.11025	4.19258
"8680"	"ENSMUSG00000039633"	3.35409	4.03657	1.66625	2.07111	1.59877	0.380968	3.81961	2.14562	7.78249	7.96052	7.9012	7.78249	7.96052	7.9012
"8681"	"ENSMUSG00000039634"	1.7987165	0.79105	0.7629	0.7365265	0.72730000178	0.1412385	0.67639	0.86649	4.35164	4.46703	4.29862	4.35164	4.46703	4.29862
"8682"	"ENSMUSG00000039637"	1.70355708333333	0.89447125	3.48190558333333	2.031948	0.8442835	0.08957725	0.579901708333333	0.483902833333333	6.189405	6.16781833333333	6.16086333333333	6.189405	6.16781833333333	6.16086333333333
"8683"	"ENSMUSG00000039640"	41.18036	57.085028	37.06128	24.40635	33.412955	5.7387	49.97055	12.197981	8.69634	8.76986	8.69255	8.69634	8.76986	8.69255
"8684"	"ENSMUSG00000039646"	31.06155	2.529545	16.212265	15.76278	22.95318	2.21309	1.457608	6.882459	10.704765	10.498365	10.7704	10.704765	10.498365	10.7704
"8685"	"ENSMUSG00000039648"	0.670477125	2.041747	0.661096375	0.629527625	0.50259992375	0.14104875	1.213658625	0.53620625	4.5913175	4.7910475	4.85311	4.5913175	4.7910475	4.85311
"8686"	"ENSMUSG00000039652"	0.0397905833333333	0.57173635	0.0433059353333333	0.032737175	0.0474460591666667	0.00966700833333333	0.387778524166667	0.054829	6.7508375	6.5388725	6.6786375	6.7508375	6.5388725	6.6786375
"8687"	"ENSMUSG00000039656"	4.9581767	4.8077664	5.3378944	3.8219862	3.9023373	0.7969288	3.0993087	1.632922	8.30159	8.22017	8.2755	8.30159	8.22017	8.2755
"8688"	"ENSMUSG00000039660"	3.217140125	0.67596935	3.081398125	3.21124075	2.856766	0.581393625	0.541977375	0.664582625	4.85109	4.690345	4.77408	4.85109	4.690345	4.77408
"8689"	"ENSMUSG00000039662"	3.9793125	2.33783275	2.30491	1.033810355	2.115176	0.357658	1.80498925	0.85799	8.04642	7.97277	8.12545	8.04642	7.97277	8.12545
"8690"	"ENSMUSG00000039670"	4.787265	11.784	5.598119	5.171361	4.5954835	0.484895	9.85672	1.19878	6.426025	6.276275	6.45837	6.426025	6.276275	6.45837
"8691"	"ENSMUSG00000039671"	1.59674564285714	0.361201828571429	1.07030932857143	2.33258874285714	2.39179581904762	0.581195559766667	0.196263971428571	1.66592237619048	6.402372	6.527662	6.83576	6.402372	6.527662	6.83576
"8692"	"ENSMUSG00000039678"	5.794521375	1.12494275	2.7181015	1.151779	1.810915375	0.4066015	0.672283125	1.023912375	6.94244	6.84865	7.01428	6.94244	6.84865	7.01428
"8693"	"ENSMUSG00000039680"	34.71378	11.64225	77.00208	107.88115	132.67345	9.61475	12.1041	21.7085	9.3567	9.23789	9.65061	9.3567	9.23789	9.65061
"8694"	"ENSMUSG00000039682"	16.4965828333333	3.29549216666667	11.2908498333333	10.2988025	14.0030166666667	0.98592	3.0899775	2.37353783333333	7.75707	7.95513	7.56806	7.75707	7.95513	7.56806
"8695"	"ENSMUSG00000039683"	3.805915	0.084956	1.631540275	3.4039775	3.7014385	0.348377425	0.04723425	2.5940925	4.84251	4.82728	4.634645	4.84251	4.82728	4.634645
"8696"	"ENSMUSG00000039686"	1.47459017777778	1.30984944747778	1.38258622222222	1.38214358888889	1.42985533333333	0.151972355555556	1.03265297777778	0.550778	4.60561	5.48287	5.94636	4.60561	5.48287	5.94636
"8697"	"ENSMUSG00000039693"	2.924200000924	1.3361464534	3.070766356	3.22143	3.114124	0.2076094	1.689292	2.08096	4.464275	4.45462	4.391465	4.464275	4.45462	4.391465
"8698"	"ENSMUSG00000039697"	0.68997085	0.105155991666667	0.33202692	0.172255875	0.14765975	0.0155195666666667	0.0808759916666667	0.246687	5.145225	5.48929	5.6007	5.145225	5.48929	5.6007
"8699"	"ENSMUSG00000039701"	0.8363967	0.3862417	0.13729047	0.32834704	0.3059559	0.0536502	0.23339883	0.7643032	7.22085	7.72857	8.15285333333333	7.22085	7.72857	8.15285333333333
"8700"	"ENSMUSG00000039703"	6.1560754	3.0698582	3.5340708	2.046433	2.966764	0.431294644	1.92334282	0.739848	6.38219	6.48608	6.54384	6.38219	6.48608	6.54384
"8701"	"ENSMUSG00000039706"	0.550726285714286	0.580532428571429	0.452674285714286	0.0572398428571429	0.0973745142857143	0.00267047142857143	0.321359142857143	0.174257142857143	7.50101	7.56361666666667	7.35575333333333	7.50101	7.56361666666667	7.35575333333333
"8702"	"ENSMUSG00000039713"	0.919768	1.84130914285714	1.45955858571429	1.25041714285714	1.22520557142857	0.0933854	0.793648	0.305064142857143	6.90404	7.04987	6.95413	6.90404	7.04987	6.95413
"8703"	"ENSMUSG00000039715"	3.006463	1.43181925	2.736643	3.7431425	3.3449315	0.313125	0.8556495	1.808538	6.24477	5.95798	5.7658	6.24477	5.95798	5.7658
"8704"	"ENSMUSG00000039716"	0.0122922272727273	0.00387720909090909	0.11471024	0.0179707454545455	0.00361610636363636	0.0234049545454545	0.00927971909090909	0.159042636363636	3.68299	3.36208	3.42025	3.68299	3.36208	3.42025
"8705"	"ENSMUSG00000039717"	0.0864897142857143	0.00562424285714286	0.00651621428571429	0.00740215714285714	0.0184614857142857	0.0841943571428571	0.0023351	1.17394	5.34048	5.02223	5.6705	5.34048	5.02223	5.6705
