"probe_id"	"ensembl_id"	"expression"
"1426744_at"	"ENSMUSG00000022463"	6.42563
"1426745_at"	"ENSMUSG00000093989"	9.79377
"1426746_at"	"ENSMUSG00000048429"	8.091
"1426747_at"	"ENSMUSG00000003234"	7.30617
"1426748_s_at"	"ENSMUSG00000003234"	6.4678
"1426749_at"	"ENSMUSG00000030505"	8.22096
"1426750_at"	"ENSMUSG00000025278"	8.23583
"1426751_s_at"	"ENSMUSG00000052798"	7.71118
"1426752_at"	"ENSMUSG00000025764"	9.30966
"1426753_at"	"ENSMUSG00000025764"	6.23627
"1426754_x_at"	"ENSMUSG00000046841"	8.80719
"1426755_at"	"ENSMUSG00000046841"	8.40653
"1426756_at"	"ENSMUSG00000089704"	8.49101
"1426757_at"	"ENSMUSG00000027889"	7.50802
"1426758_s_at"	"ENSMUSG00000021268"	9.33084
"1426759_at"	"ENSMUSG00000024242"	8.30571
"1426760_at"	"ENSMUSG00000040029"	8.747
"1426761_at"	"ENSMUSG00000036940"	7.55778
"1426762_s_at"	"ENSMUSG00000036940"	8.87418
"1426763_at"	"ENSMUSG00000040652"	9.45195
"1426764_at"	"ENSMUSG00000040652"	7.34367
"1426765_at"	"ENSMUSG00000056941"	8.04856
"1426767_at"	"ENSMUSG00000073434"	6.19998
"1426768_at"	"ENSMUSG00000047669"	7.33178
"1426769_s_at"	"ENSMUSG00000050567"	8.25275
"1426770_at"	"ENSMUSG00000005069"	6.94496
"1426771_at"	"ENSMUSG00000056579"	6.68595
"1426773_at"	"ENSMUSG00000027668"	5.77531
"1426774_at"	"ENSMUSG00000038507"	7.88032
"1426775_s_at"	"ENSMUSG00000021687"	8.79055
"1426776_at"	"ENSMUSG00000029684"	8.91794
"1426777_a_at"	"ENSMUSG00000029684"	8.40434
"1426778_at"	"ENSMUSG00000039952"	10.3999
"1426779_x_at"	"ENSMUSG00000039952"	8.70195
"1426780_at"	"ENSMUSG00000037526"	6.47435
"1426781_at"	"ENSMUSG00000056310"	5.14635
"1426782_at"	"ENSMUSG00000029090"	8.33193
"1426783_at"	"ENSMUSG00000020918"	7.31562
"1426784_at"	"ENSMUSG00000020773"	8.923
"1426785_s_at"	"ENSMUSG00000033174"	8.60352
"1426786_s_at"	"ENSMUSG00000037993"	6.7394
"1426788_a_at"	"ENSMUSG00000027067"	9.41889
"1426789_s_at"	"ENSMUSG00000027067"	9.14287
"1426790_at"	"ENSMUSG00000027067"	8.77149
"1426791_at"	"ENSMUSG00000035969"	7.12766
"1426792_s_at"	"ENSMUSG00000035969"	8.36708
"1426794_at"	"ENSMUSG00000013236"	9.60677
"1426795_at"	"ENSMUSG00000013236"	4.35442
"1426796_at"	"ENSMUSG00000003731"	7.46047
"1426797_at"	"ENSMUSG00000029782"	6.07249
"1426798_a_at"	"ENSMUSG00000046062"	8.5038
"1426799_at"	"ENSMUSG00000036943"	8.8576
"1426800_at"	"ENSMUSG00000036943"	3.40127
"1426801_at"	"ENSMUSG00000018398"	7.68438
"1426802_at"	"ENSMUSG00000018398"	4.63154
"1426804_at"	"ENSMUSG00000032187"	8.46884
"1426805_at"	"ENSMUSG00000032187"	7.46636
"1426806_at"	"ENSMUSG00000026107"	5.09485
"1426807_at"	"ENSMUSG00000015889"	4.71786
"1426808_at"	"ENSMUSG00000050335"	11.7652
"1426809_at"	"ENSMUSG00000048707"	6.47647
"1426810_at"	"ENSMUSG00000053470"	8.03241
"1426811_at"	"ENSMUSG00000024777"	7.18812
"1426811_at"	"ENSMUSG00000107330"	7.18812
"1426812_a_at"	"ENSMUSG00000026796"	9.63722
"1426813_at"	"ENSMUSG00000019814"	7.93374
"1426814_at"	"ENSMUSG00000026924"	7.1261
"1426815_s_at"	"ENSMUSG00000026924"	9.09393
"1426816_at"	"ENSMUSG00000041609"	6.10921
"1426817_at"	"ENSMUSG00000031004"	5.1888
"1426818_at"	"ENSMUSG00000042659"	7.55164
"1426819_at"	"ENSMUSG00000027177"	10.2214
"1426820_at"	"ENSMUSG00000010277"	9.2942
"1426821_at"	"ENSMUSG00000031916"	6.13946
"1426822_at"	"ENSMUSG00000025733"	6.08705
"1426823_s_at"	"ENSMUSG00000040850"	8.80064
"1426824_at"	"ENSMUSG00000040850"	6.38712
"1426825_at"	"ENSMUSG00000023008"	7.57725
"1426826_at"	"ENSMUSG00000046201"	8.29612
"1426827_at"	"ENSMUSG00000035851"	7.80071
"1426828_at"	"ENSMUSG00000001062"	6.43446
"1426829_at"	"ENSMUSG00000025878"	9.07941
"1426830_a_at"	"ENSMUSG00000027893"	10.0792
"1426831_at"	"ENSMUSG00000027893"	7.51723
"1426832_at"	"ENSMUSG00000035967"	8.4794
"1426833_at"	"ENSMUSG00000028760"	8.37112
"1426834_s_at"	"ENSMUSG00000033767"	6.33994
"1426835_at"	"ENSMUSG00000005813"	7.32016
"1426836_s_at"	"ENSMUSG00000005813"	9.1439
"1426837_at"	"ENSMUSG00000005813"	5.13571
"1426838_at"	"ENSMUSG00000030726"	7.29474
"1426839_at"	"ENSMUSG00000030726"	5.42901
"1426840_at"	"ENSMUSG00000047213"	8.03244
"1426841_at"	"ENSMUSG00000047213"	7.83267
"1426842_at"	"ENSMUSG00000047213"	7.25733
"1426843_at"	"ENSMUSG00000024773"	5.80867
"1426843_at"	"ENSMUSG00000106907"	5.80867
"1426844_a_at"	"ENSMUSG00000002635"	6.40399
"1426845_at"	"ENSMUSG00000002635"	6.99849
"1426846_at"	"ENSMUSG00000036672"	6.56841
"1426847_at"	"ENSMUSG00000029524"	4.68507
"1426848_at"	"ENSMUSG00000001052"	7.38509
"1426849_at"	"ENSMUSG00000001052"	3.64867
"1426850_a_at"	"ENSMUSG00000020623"	6.51742
"1426851_a_at"	"ENSMUSG00000037362"	8.16441
"1426852_x_at"	"ENSMUSG00000037362"	9.16505
"1426853_at"	"ENSMUSG00000054766"	10.0071
"1426854_a_at"	"ENSMUSG00000054766"	10.238
"1426855_at"	"ENSMUSG00000019467"	7.71513
"1426856_at"	"ENSMUSG00000028383"	6.90079
"1426857_a_at"	"ENSMUSG00000028383"	6.71416
"1426858_at"	"ENSMUSG00000037035"	5.10986
"1426859_at"	"ENSMUSG00000037035"	6.09267
"1426860_at"	"ENSMUSG00000029505"	7.58549
"1426861_at"	"ENSMUSG00000049659"	8.73015
"1426862_at"	"ENSMUSG00000049659"	8.50888
"1426863_at"	"ENSMUSG00000031134"	5.59254
"1426864_a_at"	"ENSMUSG00000039542"	8.02382
"1426865_a_at"	"ENSMUSG00000039542"	8.32334
"1426866_at"	"ENSMUSG00000074916"	7.90598
"1426867_at"	"ENSMUSG00000048138"	4.36585
"1426868_x_at"	"ENSMUSG00000028063"	6.56094
"1426869_at"	"ENSMUSG00000022687"	9.92034
"1426870_at"	"ENSMUSG00000035329"	7.90826
"1426871_at"	"ENSMUSG00000035329"	8.70056
"1426872_at"	"ENSMUSG00000047730"	6.86127
"1426873_s_at"	"ENSMUSG00000001552"	7.51466
"1426874_at"	"ENSMUSG00000036270"	8.1281
"1426875_s_at"	"ENSMUSG00000032802"	6.80813
"1426876_at"	"ENSMUSG00000042251"	3.77425
"1426877_a_at"	"ENSMUSG00000042323"	9.26102
"1426878_at"	"ENSMUSG00000042323"	8.52548
"1426879_at"	"ENSMUSG00000053286"	7.00269
"1426880_at"	"ENSMUSG00000036617"	6.58575
"1426881_at"	"ENSMUSG00000039000"	7.11853
"1426882_at"	"ENSMUSG00000039000"	7.40387
"1426883_at"	"ENSMUSG00000024818"	7.7024
"1426884_at"	"ENSMUSG00000002222"	8.16174
"1426885_a_at"	"ENSMUSG00000029394"	10.0706
"1426886_at"	"ENSMUSG00000022125"	8.31131
"1426888_at"	"ENSMUSG00000013787"	5.26196
"1426889_at"	"ENSMUSG00000031728"	4.90358
"1426890_a_at"	"ENSMUSG00000034032"	6.81706
"1426891_at"	"ENSMUSG00000034032"	6.38648
"1426892_at"	"ENSMUSG00000019820"	6.67576
"1426893_at"	"ENSMUSG00000039157"	4.90064
"1426894_s_at"	"ENSMUSG00000039157"	7.55665
"1426895_at"	"ENSMUSG00000051469"	7.99828
"1426896_at"	"ENSMUSG00000051469"	6.11696
"1426897_at"	"ENSMUSG00000040945"	6.84334
"1426898_at"	"ENSMUSG00000022414"	6.23375
"1426899_at"	"ENSMUSG00000022749"	7.25543
"1426900_at"	"ENSMUSG00000037876"	9.45199
"1426901_s_at"	"ENSMUSG00000040712"	7.44807
"1426902_at"	"ENSMUSG00000021235"	6.51302
"1426903_at"	"ENSMUSG00000033487"	9.51917
"1426904_s_at"	"ENSMUSG00000027006"	9.19794
"1426905_a_at"	"ENSMUSG00000027006"	9.76433
"1426907_s_at"	"ENSMUSG00000035051"	6.82772
"1426908_at"	"ENSMUSG00000031608"	7.70625
"1426909_at"	"ENSMUSG00000026558"	6.96501
"1426910_at"	"ENSMUSG00000035873"	8.47656
"1426911_at"	"ENSMUSG00000024331"	3.62708
"1426912_at"	"ENSMUSG00000040782"	9.55965
"1426913_at"	"ENSMUSG00000033105"	6.15148
"1426914_at"	"ENSMUSG00000021636"	3.90696
"1426915_at"	"ENSMUSG00000021559"	8.6736
"1426916_at"	"ENSMUSG00000008226"	8.00844
"1426917_s_at"	"ENSMUSG00000008226"	7.5149
"1426918_at"	"ENSMUSG00000025809"	8.34757
"1426919_at"	"ENSMUSG00000025809"	2.7917
"1426920_x_at"	"ENSMUSG00000025809"	3.34213
"1426921_at"	"ENSMUSG00000038762"	7.67234
"1426922_s_at"	"ENSMUSG00000026159"	6.37033
"1426923_at"	"ENSMUSG00000026159"	8.00722
"1426924_at"	"ENSMUSG00000075376"	8.74032
"1426925_at"	"ENSMUSG00000075376"	5.2826
"1426926_at"	"ENSMUSG00000034330"	7.53256
"1426927_at"	"ENSMUSG00000062444"	5.43128
"1426928_at"	"ENSMUSG00000026339"	4.13204
"1426929_at"	"ENSMUSG00000024268"	6.21998
"1426930_at"	"ENSMUSG00000024268"	4.74834
"1426931_s_at"	"ENSMUSG00000041360"	7.75525
"1426932_at"	"ENSMUSG00000041360"	7.61915
"1426933_at"	"ENSMUSG00000036737"	7.45361
"1426934_at"	"ENSMUSG00000039835"	5.9034
"1426937_at"	"ENSMUSG00000029659"	7.45597
"1426938_at"	"ENSMUSG00000021047"	6.944
"1426939_at"	"ENSMUSG00000025264"	7.4371
"1426940_at"	"ENSMUSG00000034908"	8.28181
"1426941_at"	"ENSMUSG00000050808"	2.93588
"1426942_at"	"ENSMUSG00000019866"	5.43856
"1426943_at"	"ENSMUSG00000029547"	6.31555
"1426944_at"	"ENSMUSG00000032867"	8.52781
"1426945_at"	"ENSMUSG00000030662"	7.53425
"1426946_at"	"ENSMUSG00000030662"	8.03491
"1426947_x_at"	"ENSMUSG00000020241"	11.1937
"1426948_at"	"ENSMUSG00000006005"	7.46929
"1426949_s_at"	"ENSMUSG00000006005"	8.69313
"1426950_at"	"ENSMUSG00000032392"	5.30938
"1426951_at"	"ENSMUSG00000024074"	9.97517
"1426952_at"	"ENSMUSG00000039031"	6.65817
"1426953_at"	"ENSMUSG00000034518"	7.25733
"1426954_at"	"ENSMUSG00000033014"	8.2572
"1426955_at"	"ENSMUSG00000001435"	8.52512
"1426956_a_at"	"ENSMUSG00000043909"	9.13855
"1426957_at"	"ENSMUSG00000043909"	7.3596
"1426958_at"	"ENSMUSG00000006333"	4.73743
"1426959_at"	"ENSMUSG00000046598"	3.31139
"1426960_a_at"	"ENSMUSG00000033579"	4.93762
"1426961_at"	"ENSMUSG00000038116"	8.36645
"1426962_at"	"ENSMUSG00000038116"	6.21975
"1426963_at"	"ENSMUSG00000021143"	7.51611
"1426964_at"	"ENSMUSG00000078453"	9.88633
"1426965_at"	"ENSMUSG00000051615"	7.96419
"1426966_at"	"ENSMUSG00000024182"	7.76278
"1426967_at"	"ENSMUSG00000024182"	6.57794
"1426968_a_at"	"ENSMUSG00000025921"	7.90083
"1426969_at"	"ENSMUSG00000021712"	7.06271
"1426970_a_at"	"ENSMUSG00000032596"	6.50044
"1426971_at"	"ENSMUSG00000032596"	6.37156
"1426972_at"	"ENSMUSG00000039234"	9.60922
"1426973_at"	"ENSMUSG00000042804"	8.27504
"1426974_at"	"ENSMUSG00000040462"	9.25982
"1426975_at"	"ENSMUSG00000040462"	6.90125
"1426976_at"	"ENSMUSG00000059263"	8.92474
"1426977_at"	"ENSMUSG00000059263"	8.48245
"1426978_at"	"ENSMUSG00000031605"	7.7987
"1426979_at"	"ENSMUSG00000038342"	6.62395
"1426980_s_at"	"ENSMUSG00000043439"	3.92493
"1426981_at"	"ENSMUSG00000030513"	8.28922
"1426982_at"	"ENSMUSG00000040097"	7.4893
"1426983_at"	"ENSMUSG00000075415"	7.87658
"1426984_at"	"ENSMUSG00000020747"	6.27134
"1426985_s_at"	"ENSMUSG00000037808"	8.0031
"1426986_at"	"ENSMUSG00000037808"	5.23233
"1426987_at"	"ENSMUSG00000074918"	7.85895
"1426988_at"	"ENSMUSG00000040102"	7.98064
"1426989_at"	"ENSMUSG00000008153"	6.15301
"1426990_at"	"ENSMUSG00000026726"	4.22497
"1426991_at"	"ENSMUSG00000034501"	6.91521
"1426992_at"	"ENSMUSG00000026469"	8.2381
"1426993_at"	"ENSMUSG00000026469"	5.68229
"1426994_at"	"ENSMUSG00000044340"	7.18492
"1426995_a_at"	"ENSMUSG00000040888"	6.01287
"1426996_at"	"ENSMUSG00000046761"	4.03733
"1426997_at"	"ENSMUSG00000058756"	8.72093
"1426998_at"	"ENSMUSG00000044477"	8.13981
"1426999_at"	"ENSMUSG00000021012"	8.49299
"1427000_at"	"ENSMUSG00000017950"	3.61187
"1427001_s_at"	"ENSMUSG00000017950"	5.69882
"1427002_s_at"	"ENSMUSG00000020604"	6.56538
"1427003_at"	"ENSMUSG00000017843"	6.77084
"1427004_at"	"ENSMUSG00000041556"	8.94885
"1427005_at"	"ENSMUSG00000021701"	8.31802
"1427006_at"	"ENSMUSG00000039844"	8.07257
"1427007_at"	"ENSMUSG00000031101"	6.186
"1427008_at"	"ENSMUSG00000034177"	3.72714
"1427009_at"	"ENSMUSG00000015647"	6.5663
"1427010_s_at"	"ENSMUSG00000015647"	6.23236
"1427011_a_at"	"ENSMUSG00000026000"	8.12628
"1427012_at"	"ENSMUSG00000026000"	4.49769
"1427013_at"	"ENSMUSG00000028463"	3.68014
"1427014_at"	"ENSMUSG00000042404"	7.10751
"1427015_at"	"ENSMUSG00000023009"	6.35434
"1427016_at"	"ENSMUSG00000037270"	8.14419
"1427017_at"	"ENSMUSG00000038331"	3.32256
"1427018_at"	"ENSMUSG00000031893"	3.75748
"1427019_at"	"ENSMUSG00000068748"	6.62106
"1427020_at"	"ENSMUSG00000034463"	11.6533
"1427022_at"	"ENSMUSG00000020705"	6.3431
"1427023_at"	"ENSMUSG00000037747"	5.13039
"1427024_at"	"ENSMUSG00000036087"	5.01731
"1427025_at"	"ENSMUSG00000039431"	6.55134
"1427026_at"	"ENSMUSG00000057003"	2.97769
"1427027_a_at"	"ENSMUSG00000016503"	8.2261
"1427028_at"	"ENSMUSG00000042793"	6.18775
"1427029_at"	"ENSMUSG00000029096"	6.28306
"1427030_at"	"ENSMUSG00000043065"	6.83142
"1427031_s_at"	"ENSMUSG00000043065"	7.38509
"1427032_at"	"ENSMUSG00000020064"	7.6701
"1427033_at"	"ENSMUSG00000025195"	7.09989
"1427034_at"	"ENSMUSG00000020681"	7.07133
"1427035_at"	"ENSMUSG00000022094"	7.92181
"1427036_a_at"	"ENSMUSG00000045983"	9.49381
"1427037_at"	"ENSMUSG00000045983"	6.82586
"1427038_at"	"ENSMUSG00000045573"	11.3291
"1427039_at"	"ENSMUSG00000035203"	7.55202
"1427040_at"	"ENSMUSG00000041390"	9.31627
"1427041_at"	"ENSMUSG00000037731"	5.97143
"1427042_at"	"ENSMUSG00000024479"	4.46394
"1427043_s_at"	"ENSMUSG00000031109"	6.30037
"1427044_a_at"	"ENSMUSG00000021314"	5.13493
"1427045_at"	"ENSMUSG00000043079"	4.5193
"1427046_at"	"ENSMUSG00000022286"	7.01705
"1427047_at"	"ENSMUSG00000052533"	6.96206
"1427048_at"	"ENSMUSG00000001761"	8.67452
"1427049_s_at"	"ENSMUSG00000001761"	9.75747
"1427050_at"	"ENSMUSG00000021830"	7.60261
"1427051_at"	"ENSMUSG00000033955"	7.86787
"1427052_at"	"ENSMUSG00000042010"	6.03769
"1427053_at"	"ENSMUSG00000035258"	9.11146
"1427054_s_at"	"ENSMUSG00000035258"	10.7262
"1427055_at"	"ENSMUSG00000028145"	6.88707
"1427056_at"	"ENSMUSG00000033453"	7.87806
"1427057_at"	"ENSMUSG00000054027"	8.78557
"1427058_at"	"ENSMUSG00000059796"	9.86082
"1427059_at"	"ENSMUSG00000009035"	7.68293
"1427060_at"	"ENSMUSG00000063065"	8.9474
"1427061_at"	"ENSMUSG00000041238"	7.52506
"1427062_at"	"ENSMUSG00000041238"	6.62231
"1427063_at"	"ENSMUSG00000040412"	8.59093
"1427064_a_at"	"ENSMUSG00000022568"	6.42996
"1427065_at"	"ENSMUSG00000018415"	6.17478
"1427066_a_at"	"ENSMUSG00000018415"	8.27026
"1427067_at"	"ENSMUSG00000018415"	3.07341
"1427068_x_at"	"ENSMUSG00000018415"	3.75614
"1427069_at"	"ENSMUSG00000047539"	7.42039
"1427070_at"	"ENSMUSG00000050373"	6.83455
"1427071_at"	"ENSMUSG00000028920"	5.50423
"1427072_at"	"ENSMUSG00000031216"	8.40278
"1427073_at"	"ENSMUSG00000038302"	6.839
"1427074_at"	"ENSMUSG00000027589"	6.91669
"1427075_s_at"	"ENSMUSG00000027589"	7.17257
"1427076_at"	"ENSMUSG00000046805"	8.89675
"1427077_a_at"	"ENSMUSG00000035152"	6.27094
"1427078_at"	"ENSMUSG00000031993"	7.89776
"1427079_at"	"ENSMUSG00000029166"	7.05963
"1427080_at"	"ENSMUSG00000027650"	7.29719
"1427081_at"	"ENSMUSG00000101013"	6.09791
"1427082_at"	"ENSMUSG00000034308"	5.36389
"1427083_a_at"	"ENSMUSG00000034761"	4.33378
"1427084_a_at"	"ENSMUSG00000034761"	6.68776
"1427085_at"	"ENSMUSG00000036114"	7.45061
"1427086_at"	"ENSMUSG00000056427"	8.15638
"1427087_at"	"ENSMUSG00000029823"	6.98731
"1427088_at"	"ENSMUSG00000026349"	6.56835
"1427089_at"	"ENSMUSG00000026349"	6.98179
"1427091_at"	"ENSMUSG00000039501"	6.59675
"1427093_at"	"ENSMUSG00000034429"	5.62743
"1427094_at"	"ENSMUSG00000020974"	6.99855
"1427095_at"	"ENSMUSG00000035498"	5.67832
"1427096_s_at"	"ENSMUSG00000002014"	5.09572
"1427097_at"	"ENSMUSG00000041058"	7.30904
"1427098_at"	"ENSMUSG00000041058"	6.29236
"1427099_at"	"ENSMUSG00000030678"	7.30024
"1427100_at"	"ENSMUSG00000002274"	8.01567
"1427101_at"	"ENSMUSG00000002274"	4.67848
"1427102_at"	"ENSMUSG00000000204"	4.76846
"1427103_at"	"ENSMUSG00000050721"	7.5194
"1427104_at"	"ENSMUSG00000044676"	6.68826
"1427105_at"	"ENSMUSG00000031756"	6.46312
"1427106_at"	"ENSMUSG00000071661"	5.04866
"1427107_at"	"ENSMUSG00000040938"	8.0568
"1427108_at"	"ENSMUSG00000036275"	10.116
"1427109_at"	"ENSMUSG00000013858"	8.30641
"1427110_at"	"ENSMUSG00000010205"	6.57609
"1427112_at"	"ENSMUSG00000027394"	6.43702
"1427113_s_at"	"ENSMUSG00000027394"	7.4651
"1427114_at"	"ENSMUSG00000042298"	5.73493
"1427115_at"	"ENSMUSG00000020908"	3.49384
"1427116_at"	"ENSMUSG00000042308"	7.15307
"1427117_at"	"ENSMUSG00000034354"	6.90411
"1427118_at"	"ENSMUSG00000067613"	6.2823
"1427119_at"	"ENSMUSG00000028415"	4.43008
"1427120_at"	"ENSMUSG00000063108"	7.78602
"1427121_at"	"ENSMUSG00000022184"	6.81351
"1427125_s_at"	"ENSMUSG00000028703"	7.19904
"1427126_at"	"ENSMUSG00000090877"	12.2749
"1427127_x_at"	"ENSMUSG00000090877"	12.4595
"1427128_at"	"ENSMUSG00000036057"	6.42245
"1427129_a_at"	"ENSMUSG00000066037"	10.092
"1427130_x_at"	"ENSMUSG00000020096"	3.06327
"1427131_s_at"	"ENSMUSG00000034158"	9.48311
"1427132_at"	"ENSMUSG00000038371"	5.40903
"1427133_s_at"	"ENSMUSG00000027070"	3.77178
"1427134_at"	"ENSMUSG00000032621"	8.09585
"1427135_at"	"ENSMUSG00000032621"	7.13067
"1427136_s_at"	"ENSMUSG00000032621"	8.13111
"1427137_at"	"ENSMUSG00000031886"	3.83031
"1427138_at"	"ENSMUSG00000021182"	6.60371
"1427139_at"	"ENSMUSG00000024299"	8.09976
"1427140_at"	"ENSMUSG00000097039"	5.03915
"1427141_at"	"ENSMUSG00000098090"	2.73008
"1427142_s_at"	"ENSMUSG00000042207"	7.15501
"1427143_at"	"ENSMUSG00000042207"	8.59243
"1427144_at"	"ENSMUSG00000024095"	8.89286
"1427145_at"	"ENSMUSG00000034312"	9.08007
"1427146_at"	"ENSMUSG00000075289"	8.06072
"1427146_at"	"ENSMUSG00000097064"	8.06072
"1427147_at"	"ENSMUSG00000045751"	6.14262
"1427148_at"	"ENSMUSG00000024083"	4.72661
"1427149_at"	"ENSMUSG00000041757"	7.4975
"1427150_at"	"ENSMUSG00000038056"	8.17111
"1427151_at"	"ENSMUSG00000074994"	5.5788
"1427152_at"	"ENSMUSG00000074994"	6.22383
"1427153_at"	"ENSMUSG00000032263"	6.932
"1427154_at"	"ENSMUSG00000064201"	3.3933
"1427156_s_at"	"ENSMUSG00000020412"	7.36773
"1427157_at"	"ENSMUSG00000032878"	2.80349
"1427158_at"	"ENSMUSG00000021731"	7.71814
"1427159_at"	"ENSMUSG00000041328"	7.75629
"1427160_at"	"ENSMUSG00000041328"	7.11533
"1427161_at"	"ENSMUSG00000026605"	3.81902
"1427162_a_at"	"ENSMUSG00000026436"	9.05609
"1427163_at"	"ENSMUSG00000023977"	5.91324
"1427164_at"	"ENSMUSG00000017057"	6.34926
"1427165_at"	"ENSMUSG00000017057"	6.07644
"1427166_a_at"	"ENSMUSG00000000738"	6.64364
"1427167_at"	"ENSMUSG00000049804"	6.84267
"1427168_a_at"	"ENSMUSG00000022371"	9.96232
"1427169_at"	"ENSMUSG00000052062"	6.65473
"1427170_at"	"ENSMUSG00000036743"	3.8915
"1427171_at"	"ENSMUSG00000049878"	6.85583
"1427172_at"	"ENSMUSG00000040586"	5.30458
"1427173_a_at"	"ENSMUSG00000029918"	9.13545
"1427175_at"	"ENSMUSG00000019737"	5.23623
"1427176_s_at"	"ENSMUSG00000019737"	6.58487
"1427177_at"	"ENSMUSG00000025241"	8.49985
"1427178_at"	"ENSMUSG00000019734"	6.68345
"1427179_at"	"ENSMUSG00000057723"	5.2826
"1427180_at"	"ENSMUSG00000027932"	6.88672
"1427181_at"	"ENSMUSG00000024544"	3.95172
"1427182_s_at"	"ENSMUSG00000024544"	5.94104
"1427183_at"	"ENSMUSG00000020467"	10.6429
"1427185_at"	"ENSMUSG00000030557"	9.8163
"1427186_a_at"	"ENSMUSG00000030557"	8.65421
"1427187_at"	"ENSMUSG00000046605"	6.11856
"1427188_at"	"ENSMUSG00000025234"	6.13346
"1427189_at"	"ENSMUSG00000025234"	6.96907
"1427190_at"	"ENSMUSG00000040760"	7.34747
"1427191_at"	"ENSMUSG00000028469"	8.60409
"1427192_a_at"	"ENSMUSG00000003778"	7.70053
"1427193_at"	"ENSMUSG00000003778"	5.40607
"1427194_a_at"	"ENSMUSG00000021694"	5.11131
"1427195_at"	"ENSMUSG00000034320"	8.89126
"1427196_at"	"ENSMUSG00000035112"	8.28622
"1427197_at"	"ENSMUSG00000032409"	6.11696
"1427199_at"	"ENSMUSG00000070733"	7.04788
"1427200_at"	"ENSMUSG00000030967"	6.49927
"1427201_at"	"ENSMUSG00000042485"	9.52227
"1427202_at"	"ENSMUSG00000039958"	7.2223
"1427203_at"	"ENSMUSG00000034427"	6.0433
"1427204_at"	"ENSMUSG00000049353"	3.31875
"1427204_at"	"ENSMUSG00000111723"	3.31875
"1427205_x_at"	"ENSMUSG00000020728"	6.82714
"1427206_at"	"ENSMUSG00000024527"	5.53507
"1427207_s_at"	"ENSMUSG00000024527"	6.98102
"1427208_at"	"ENSMUSG00000042197"	7.24637
"1427209_at"	"ENSMUSG00000040054"	4.66219
"1427210_at"	"ENSMUSG00000040054"	7.3094
"1427211_at"	"ENSMUSG00000059632"	4.20402
"1427212_at"	"ENSMUSG00000038696"	7.50715
"1427213_at"	"ENSMUSG00000025271"	4.55897
"1427214_at"	"ENSMUSG00000040706"	4.95638
"1427215_at"	"ENSMUSG00000030945"	3.10252
"1427216_at"	"ENSMUSG00000096854"	6.48155
"1427217_at"	"ENSMUSG00000051037"	2.6431
"1427218_at"	"ENSMUSG00000048732"	7.03606
"1427219_at"	"ENSMUSG00000069917"	4.8172
"1427220_a_at"	"ENSMUSG00000017004"	3.14385
"1427221_at"	"ENSMUSG00000036814"	3.2502
"1427222_a_at"	"ENSMUSG00000016998"	2.67835
"1427223_a_at"	"ENSMUSG00000030945"	4.523
"1427224_at"	"ENSMUSG00000030945"	2.76598
"1427225_at"	"ENSMUSG00000001036"	6.95563
"1427226_at"	"ENSMUSG00000001036"	7.30525
"1427227_at"	"ENSMUSG00000001260"	3.17952
"1427228_at"	"ENSMUSG00000058056"	9.90839
"1427229_at"	"ENSMUSG00000021670"	5.97035
"1427230_at"	"ENSMUSG00000074738"	5.92198
"1427231_at"	"ENSMUSG00000022883"	6.56642
"1427232_at"	"ENSMUSG00000046982"	7.84897
"1427233_at"	"ENSMUSG00000046982"	9.62915
"1427234_at"	"ENSMUSG00000027860"	7.31977
"1427235_at"	"ENSMUSG00000037369"	7.67372
"1427236_a_at"	"ENSMUSG00000029004"	8.88988
"1427237_at"	"ENSMUSG00000049760"	3.11672
"1427238_at"	"ENSMUSG00000034391"	3.33413
"1427239_at"	"ENSMUSG00000030323"	5.0877
"1427240_at"	"ENSMUSG00000032198"	6.7181
"1427241_at"	"ENSMUSG00000020273"	7.18105
"1427242_at"	"ENSMUSG00000021758"	2.75609
"1427243_at"	"ENSMUSG00000047881"	8.61287
"1427244_at"	"ENSMUSG00000020628"	6.69295
"1427245_at"	"ENSMUSG00000027575"	8.91694
"1427246_at"	"ENSMUSG00000045095"	3.31471
"1427247_at"	"ENSMUSG00000044667"	2.94552
"1427248_at"	"ENSMUSG00000029111"	7.36975
"1427249_x_at"	"ENSMUSG00000066154"	2.8311
"1427250_at"	"ENSMUSG00000029467"	11.1524
"1427251_at"	"ENSMUSG00000029467"	6.87994
"1427252_at"	"ENSMUSG00000028610"	4.51469
"1427253_s_at"	"ENSMUSG00000017548"	7.32013
"1427254_at"	"ENSMUSG00000047036"	8.13525
"1427255_s_at"	"ENSMUSG00000047036"	6.48021
"1427256_at"	"ENSMUSG00000021614"	9.5535
"1427257_at"	"ENSMUSG00000021614"	7.57776
"1427258_at"	"ENSMUSG00000029833"	6.89808
"1427259_at"	"ENSMUSG00000029833"	4.33047
"1427260_a_at"	"ENSMUSG00000027940"	11.0052
"1427261_at"	"ENSMUSG00000018849"	6.31623
"1427262_at"	"ENSMUSG00000086503"	3.00073
"1427263_at"	"ENSMUSG00000086503"	2.81581
"1427264_at"	"ENSMUSG00000073658"	3.22865
"1427265_at"	"ENSMUSG00000009681"	4.21365
"1427266_at"	"ENSMUSG00000042323"	9.34726
"1427267_at"	"ENSMUSG00000039477"	6.35451
"1427269_at"	"ENSMUSG00000055436"	8.0051
"1427270_a_at"	"ENSMUSG00000040859"	9.01618
