ID_REF	VALUE
1432312_a_at	4.77188
1432313_at	2.75908
1432314_at	2.80819
1432315_at	2.85533
1432316_at	4.38566
1432317_at	4.65664
1432318_at	4.64271
1432319_at	3.69201
1432320_at	4.30223
1432321_at	2.86395
1432322_at	4.72235
1432323_at	4.35713
1432324_at	4.26173
1432325_at	4.68085
1432326_at	2.69956
1432327_at	3.93421
1432328_at	3.91651
1432329_a_at	3.70417
1432330_at	2.71101
1432331_a_at	8.14854
1432332_a_at	6.89289
1432333_a_at	4.45921
1432334_at	2.62095
1432335_at	3.72293
1432336_at	5.13521
1432337_at	3.56268
1432338_at	3.02765
1432339_at	3.40083
1432340_at	4.8591
1432341_at	3.00443
1432342_at	3.70409
1432343_at	5.03469
1432344_a_at	7.91098
1432345_at	4.37422
1432346_a_at	4.93533
1432347_at	5.10998
1432348_at	4.19107
1432349_a_at	5.29888
1432350_at	5.56374
1432351_at	3.65333
1432352_at	7.53945
1432353_at	4.91983
1432354_at	3.49943
1432355_at	5.13858
1432356_at	5.88179
1432357_at	3.71831
1432358_at	7.71785
1432359_at	5.47807
1432360_a_at	4.54957
1432361_a_at	4.96173
1432362_at	3.75722
1432363_at	3.83147
1432364_at	4.28955
1432365_a_at	3.69576
1432366_at	3.86052
1432367_a_at	7.18432
1432368_at	3.55184
1432369_at	4.48664
1432370_at	3.33673
1432371_a_at	3.03732
1432372_a_at	8.22672
1432373_at	5.68419
1432374_a_at	3.5769
1432375_a_at	4.94943
1432376_at	3.06017
1432377_x_at	4.48407
1432378_at	3.42319
1432379_at	2.8509
1432380_s_at	3.7714
1432381_a_at	2.6009
1432382_at	3.1809
1432383_a_at	2.96984
1432384_a_at	4.84958
1432385_a_at	4.53675
1432386_a_at	3.93754
1432387_at	3.00515
1432388_at	5.05737
1432389_at	3.75824
1432390_at	4.34147
1432391_at	6.92541
1432392_at	3.91475
1432393_a_at	4.83628
1432394_a_at	6.36278
1432395_at	4.55897
1432396_at	4.17333
1432397_at	3.73843
1432398_at	3.10998
1432399_a_at	4.48807
1432400_at	3.143
1432401_a_at	4.93719
1432402_at	3.20625
1432403_at	5.37186
1432404_at	3.29806
1432405_a_at	2.22897
1432406_at	3.49515
1432407_at	3.04532
1432408_a_at	2.60758
1432409_at	4.36224
1432410_a_at	3.49644
1432411_a_at	6.02123
1432412_at	4.96593
1432413_at	3.6284
1432414_at	3.81726
1432415_at	3.88252
1432416_a_at	10.5505
1432417_a_at	6.55345
1432418_a_at	3.62575
1432419_a_at	7.11303
1432420_a_at	4.2729
1432421_at	4.96872
1432422_at	5.51046
1432423_a_at	3.40284
1432424_at	2.97782
1432425_at	2.91778
1432426_a_at	6.17024
1432427_at	3.90397
1432428_at	2.92734
1432429_at	3.66123
1432430_a_at	5.11602
1432431_s_at	5.93299
1432432_a_at	3.48534
1432433_at	3.12856
1432434_at	3.58715
1432435_s_at	5.6058
1432436_a_at	5.87369
1432437_at	4.23635
1432438_at	5.13065
1432439_at	3.64105
1432440_at	3.50715
1432441_at	4.47175
1432442_at	3.8003
1432443_at	4.33162
1432444_a_at	8.12449
1432445_at	3.59479
1432446_at	3.14331
1432447_a_at	7.28072
1432448_at	5.04752
1432449_at	3.59352
1432450_at	4.42103
1432451_at	4.11
1432452_at	5.74612
1432453_a_at	4.29182
1432454_at	5.22937
1432455_a_at	3.05202
1432456_at	3.04692
1432457_at	4.22408
1432458_at	2.81808
1432459_a_at	4.1426
1432460_at	3.69166
1432461_at	2.98016
1432462_a_at	6.47379
1432463_at	2.50272
1432464_a_at	6.0168
1432465_at	3.44488
1432466_a_at	10.203
1432467_at	4.0965
1432468_at	4.6065
1432469_at	3.74907
1432470_at	4.49208
1432471_at	4.92109
1432472_a_at	5.01589
1432473_a_at	3.20216
1432474_a_at	6.39904
1432475_at	4.86571
1432476_at	2.80318
1432477_at	2.97163
1432478_a_at	5.11932
1432479_at	3.55847
1432480_a_at	4.92425
1432481_a_at	2.83805
1432482_at	2.52598
1432483_at	5.13375
1432484_at	3.08019
1432485_at	3.37554
1432486_a_at	4.31846
1432487_at	3.92641
1432488_a_at	5.81804
1432489_a_at	4.43605
1432490_a_at	5.68199
1432491_at	4.16806
1432492_a_at	5.22451
1432493_at	2.74419
1432494_a_at	8.33886
1432495_at	4.62426
1432496_at	3.42175
1432497_at	2.79592
1432498_at	3.78125
1432499_a_at	6.01221
1432500_at	3.23808
1432501_at	4.10614
1432502_at	4.23687
1432503_a_at	3.00272
1432504_at	4.79252
1432505_at	3.44298
1432506_at	4.94173
1432507_at	5.11893
1432508_at	3.25569
1432509_at	5.2333
1432510_at	3.99425
1432511_s_at	3.50524
1432512_at	2.633
1432513_a_at	3.24919
1432514_at	5.41549
1432515_at	4.24026
1432516_at	2.46127
1432517_a_at	7.35305
1432518_at	3.74499
1432519_at	4.31481
1432520_at	3.66639
1432521_at	4.3298
1432522_s_at	5.94642
1432523_at	3.15493
1432524_at	4.38416
1432525_at	4.0144
1432526_a_at	8.71501
1432527_at	2.6325
1432528_at	3.55017
1432529_at	4.0132
1432530_s_at	3.0046
1432531_at	4.65263
1432532_at	4.99961
1432533_a_at	6.81935
1432534_at	5.21906
1432535_at	3.13879
1432536_at	3.9669
1432537_at	4.80385
1432538_a_at	5.53699
1432539_a_at	3.92699
1432540_at	3.26663
1432541_at	5.16871
1432542_at	4.16938
1432543_a_at	8.00609
1432544_at	3.75486
1432545_at	4.00772
1432546_at	3.30553
1432547_at	3.20716
1432548_at	4.25077
1432549_s_at	4.53393
1432550_at	5.14388
1432551_at	3.37222
1432552_at	5.52041
1432553_at	4.948
1432554_at	4.90022
1432555_at	5.9907
1432556_a_at	3.92457
1432557_at	4.82683
1432558_a_at	7.06899
1432559_at	3.66551
1432560_at	3.44135
1432561_at	4.56432
1432562_at	4.63962
1432563_at	3.9879
1432564_at	3.37464
1432565_at	4.00218
1432566_at	4.16049
1432567_at	4.59006
1432568_at	4.94864
1432569_at	3.99471
1432570_at	3.07702
1432571_at	4.99286
1432572_at	5.33454
1432573_at	3.71149
1432574_at	6.22522
1432575_at	3.85164
1432576_at	5.99236
1432577_at	3.80698
1432578_at	3.86947
1432579_at	5.21807
1432580_at	3.86803
1432581_at	3.59528
1432582_at	5.684
1432583_at	4.58253
1432584_at	3.19459
1432585_at	4.24684
1432586_at	3.71831
1432587_at	2.9395
1432588_at	3.71321
1432589_at	6.53447
1432590_at	4.39376
1432591_at	6.34809
1432592_at	4.57186
1432593_at	4.93405
1432594_at	3.52117
1432595_at	3.49067
1432596_at	3.40807
1432597_at	3.98964
1432598_at	3.14494
1432599_at	3.38509
1432600_at	4.35134
1432601_at	4.09192
1432602_at	5.57761
1432603_at	4.89627
1432604_at	3.38775
1432605_at	2.78813
1432606_at	4.54185
1432607_at	3.99947
1432608_at	4.3214
1432609_at	3.79145
1432610_at	4.7072
1432611_at	3.12679
1432612_at	3.40304
1432613_at	4.65011
1432614_at	3.83794
1432615_at	3.82495
1432616_at	3.47587
1432617_at	3.2001
1432618_at	3.24385
1432619_at	3.63097
1432620_at	4.02334
1432621_at	3.60064
1432622_a_at	4.28996
1432623_at	5.72413
1432624_at	4.17954
1432625_at	3.04253
1432626_at	4.53967
1432627_at	3.15687
1432628_at	6.08764
1432629_at	3.44563
1432630_at	6.11492
1432631_at	5.41009
1432632_at	4.7372
1432633_at	4.07379
1432634_at	3.45694
1432635_a_at	5.94891
1432636_at	4.39331
1432637_at	5.01812
1432638_at	5.14272
1432639_at	3.94616
1432640_at	2.83805
1432641_at	3.58564
1432642_at	2.5258
1432643_at	2.6389
1432644_at	4.65799
1432645_at	3.62332
1432646_a_at	3.87857
1432647_at	6.04792
1432648_at	2.70185
1432649_at	3.11126
1432650_at	5.44589
1432651_at	5.99077
1432652_at	3.15589
1432653_at	2.62446
1432654_at	4.27361
1432655_at	4.69534
1432656_at	4.48188
1432657_at	2.9806
1432658_at	2.5877
1432659_at	3.26928
1432660_at	5.43653
1432661_at	2.964
1432662_at	3.22903
1432663_at	4.75208
1432664_at	3.18463
1432665_at	4.0262
1432666_at	3.51416
1432667_at	3.73699
1432668_at	2.85612
1432669_at	5.23974
1432670_at	3.31989
1432671_at	4.55897
1432672_at	3.17595
1432673_at	3.32648
1432674_at	2.8655
1432675_at	3.82654
1432676_at	4.54414
1432677_at	3.92493
1432678_at	3.71418
1432679_at	3.55974
1432680_at	5.71262
1432681_at	4.26836
1432682_at	2.81345
1432683_at	4.81386
1432684_at	4.06076
1432685_at	3.54365
1432686_at	5.95182
1432687_at	3.46628
1432688_at	2.90532
1432689_at	3.29065
1432690_at	2.69843
1432691_at	3.08107
1432692_at	4.74834
1432693_at	5.35113
1432694_at	3.60618
1432695_at	3.30141
1432696_at	3.26275
1432697_at	4.41309
1432698_at	3.90114
1432699_at	4.86232
1432700_at	2.89006
1432701_at	3.19032
1432702_at	5.66358
1432703_at	4.02656
1432704_at	5.62489
1432705_at	3.21915
1432706_at	3.06134
1432707_at	3.28212
1432708_at	4.5568
1432709_at	3.7915
1432710_at	3.22307
1432711_at	3.55699
1432712_at	3.40284
1432713_at	2.40651
1432714_at	2.8194
1432715_at	3.65229
1432716_at	2.86738
1432717_at	4.43709
1432718_at	3.52983
1432719_at	6.40148
1432720_at	2.84219
1432721_at	2.75684
1432722_at	3.29548
1432723_at	2.94959
1432724_at	3.02461
1432725_at	2.66433
1432726_at	3.53596
1432727_at	5.24339
1432728_at	5.28798
1432729_at	2.85211
1432730_at	5.02379
1432731_at	4.66628
1432732_at	4.36325
1432733_at	3.57901
1432734_at	3.63906
1432735_at	6.11278
1432736_at	3.73778
1432737_at	4.18048
1432738_at	4.45505
1432739_at	3.29769
1432740_at	5.10962
1432741_at	2.73316
1432742_at	4.35392
1432743_at	3.8277
1432744_at	4.62433
1432745_at	3.3128
1432746_at	3.64527
1432747_at	4.17954
1432748_at	4.09335
1432749_at	5.21729
1432750_at	5.64579
1432751_at	3.02846
1432752_at	3.91301
1432753_at	3.60931
1432754_at	5.62218
1432755_at	4.1331
1432756_at	3.59976
1432757_at	8.15884
1432758_at	5.23812
1432759_at	3.10998
1432760_at	3.18225
1432761_at	4.23272
1432762_at	3.7714
1432763_at	3.50196
1432764_at	2.89006
1432765_at	2.56217
1432766_at	5.35087
1432767_at	3.89117
1432768_at	3.48719
1432769_at	3.76457
1432770_at	3.61879
1432771_at	4.14558
1432772_at	3.52726
1432773_at	3.24616
1432774_at	4.49644
1432775_at	3.48597
1432776_at	4.05433
1432777_at	2.71792
1432778_at	3.79826
1432779_at	5.11674
1432780_at	5.27155
1432781_at	5.09604
1432782_at	4.42774
1432783_at	3.91689
1432784_at	4.08587
1432785_at	3.82212
1432786_at	4.55086
1432787_at	5.42736
1432788_at	2.87888
1432789_at	3.94535
1432790_at	3.9902
1432791_at	2.91429
1432792_at	2.60854
1432793_at	3.55736
1432794_at	2.61204
1432795_at	2.68496
1432796_at	2.42045
1432797_at	5.20116
1432798_at	3.44021
1432799_at	3.59723
1432800_at	3.41129
1432801_at	4.99533
1432802_at	3.56268
1432803_at	2.987
1432804_at	2.89157
1432805_at	5.46615
1432806_at	4.43001
1432807_at	3.00543
1432808_at	3.85069
1432809_at	2.84973
1432810_at	3.47598
1432811_at	4.03709
1432812_at	3.0969
1432813_at	2.8502
1432814_at	2.84068
1432815_at	3.09276
1432816_s_at	4.78308
1432817_x_at	4.50586
1432818_at	3.22385
1432819_at	3.73827
1432820_at	6.0579
1432821_at	5.04629
1432822_at	5.18408
1432823_at	4.61752
1432824_at	3.27231
1432825_at	7.04131
1432826_a_at	4.29631
1432827_x_at	12.4534
1432828_at	3.99599
1432829_at	4.00283
1432830_at	6.00558
1432831_at	3.87867
1432832_at	3.37923
1432833_at	3.67767
1432834_at	3.34869
1432835_at	3.17545
1432836_at	3.01643
1432837_at	5.19266
1432838_at	2.93685
1432839_at	3.40143
1432840_at	3.75499
1432841_at	4.73891
1432842_s_at	10.2255
1432843_at	5.39368
1432844_at	3.74385
1432845_at	5.4265
1432846_at	3.79821
1432847_at	4.82878
1432848_a_at	7.43525
1432849_at	5.10069
1432850_at	7.71236
1432851_at	4.8101
1432852_at	3.12172
1432853_at	4.72584
1432854_at	3.3128
1432855_at	4.54656
1432856_at	3.96788
1432857_at	3.09097
1432858_at	3.0147
1432859_at	3.64506
1432860_at	4.23437
1432861_at	3.26275
1432862_at	4.84059
1432863_a_at	4.27057
1432864_at	6.0696
1432865_at	3.03605
1432866_at	3.53618
1432867_at	4.16316
1432868_at	5.52806
1432869_at	3.41988
1432870_at	3.4669
1432871_at	4.46303
1432872_at	3.4215
1432873_at	2.82276
1432874_at	3.97788
1432875_at	3.12785
1432876_at	4.52161
1432877_at	2.71152
1432878_at	3.50567
1432879_at	3.6146
1432880_at	3.4975
1432881_at	3.13359
1432882_at	6.66795
1432883_at	3.05941
1432884_at	3.01466
1432885_at	3.4131
1432886_at	4.93316
1432887_at	2.89259
1432888_at	3.43932
1432889_at	4.0521
1432890_at	3.13231
1432891_at	4.36047
1432892_at	4.06046
1432893_at	4.34991
1432894_at	3.92739
1432895_at	3.32369
1432896_at	2.93106
1432897_at	2.69919
1432898_at	2.92138
1432899_at	4.7922
1432900_at	4.12312
1432901_at	4.62221
1432902_at	2.99491
1432903_at	3.28664
1432904_at	4.07657
1432905_at	3.95711
1432906_at	3.81713
1432907_at	2.82851
1432908_at	3.05823
1432909_at	2.73895
1432910_at	7.07212
1432911_at	2.94969
1432912_at	3.38094
1432913_at	3.95832
1432914_at	2.71776
1432915_at	4.40933
1432916_at	4.50453
1432917_at	2.5556
1432918_at	5.45851
1432919_at	2.4305
1432920_at	3.34768
1432921_at	4.70561
1432922_at	2.83156
1432923_at	3.91812
1432924_at	6.4964
1432925_at	4.14605
1432926_at	5.63667
1432927_at	4.5565
1432928_at	2.86827
1432929_at	3.71831
1432930_at	5.26608
1432931_at	2.91778
1432932_at	2.82169
1432933_at	2.98178
1432934_at	4.68884
1432935_at	5.24166
1432936_at	3.00512
1432937_at	3.65592
1432938_at	3.15178
1432939_at	5.05363
1432940_at	5.47401
1432941_at	3.99388
1432942_at	3.52339
1432943_at	4.18601
1432944_at	5.77335
1432945_at	3.75117
1432946_at	5.13107
1432947_at	3.90963
1432948_at	3.21837
1432949_at	4.41721
1432950_at	2.89971
1432951_at	4.13381
1432952_at	3.43763
1432953_at	2.42788
1432954_at	4.6192
1432955_at	3.59362
1432956_at	3.58846
1432957_at	3.17657
1432958_at	3.78794
1432959_at	5.95261
1432960_at	3.84437
1432961_at	2.42847
1432962_at	3.65041
1432963_at	3.25651
1432964_at	3.71287
1432965_at	3.5308
1432966_at	3.08664
1432967_at	3.38962
1432968_at	4.22699
1432969_at	3.53874
1432970_at	5.6809
1432971_at	4.69841
1432972_at	5.61879
1432973_at	2.80006
1432974_at	3.95474
1432975_at	3.08762
1432976_at	2.91778
1432977_at	2.7771
1432978_at	4.26723
1432979_at	5.15104
1432980_at	3.13571
1432981_at	3.15143
1432982_at	2.97272
1432983_at	4.32191
1432984_at	3.07787
1432985_at	3.85058
1432986_at	4.45491
1432987_at	4.4425
1432988_at	3.03451
1432989_at	3.31601
1432990_at	4.28623
1432991_at	3.31327
1432992_at	3.23363
1432993_at	4.5822
1432994_at	3.0458
1432995_at	3.78965
1432996_at	3.53603
1432997_at	5.34009
1432998_at	4.76729
1432999_at	5.15766
1433000_at	4.99486
1433001_at	3.66744
1433002_at	3.40567
1433003_at	3.9669
1433004_at	4.78688
1433005_at	4.96503
1433006_at	4.69556
1433007_at	4.69765
1433008_at	2.74401
1433009_at	4.69901
1433010_at	6.0365
1433011_at	3.2947
1433012_at	3.66551
1433013_at	3.40293
1433014_at	3.14419
1433015_at	3.50312
1433016_s_at	4.69563
1433017_at	5.04538
1433018_at	3.11656
1433019_at	5.18303
1433020_at	3.20676
1433021_at	6.22384
1433022_at	3.66996
1433023_at	6.40607
1433024_at	3.77706
1433025_x_at	6.0045
1433026_at	4.0465
1433027_at	3.60312
1433028_at	4.13359
1433029_at	5.40899
1433030_at	2.81844
1433031_at	3.64056
1433032_at	3.23569
1433033_at	3.80341
1433034_at	5.19027
1433035_at	4.28844
1433036_at	4.45328
1433037_at	3.49254
1433038_at	4.70393
1433039_at	3.89116
1433040_at	4.84975
1433041_at	4.70561
1433042_at	3.837
1433043_at	3.83753
1433044_at	3.3185
1433045_at	4.59864
1433046_at	2.93204
1433047_at	4.35332
1433048_at	5.64002
1433049_at	3.85665
1433050_at	4.23284
1433051_at	4.06885
1433052_at	4.80015
1433053_at	5.43294
1433054_at	3.80464
1433055_at	3.68367
1433056_at	4.80571
1433057_at	3.29865
1433058_at	2.43205
1433059_at	3.73672
1433060_at	3.78282
1433061_at	4.07316
1433062_at	4.62902
1433063_at	4.82668
1433064_at	3.77763
1433065_at	4.3504
1433066_at	2.96548
1433067_at	3.40284
1433068_at	3.86346
1433069_at	3.96019
1433070_at	5.38839
1433071_at	2.73793
1433072_at	3.38742
1433073_at	4.44105
1433074_at	4.37467
1433075_at	3.78657
1433076_at	4.19137
1433077_at	4.18353
1433078_at	3.25237
1433079_at	4.10016
1433080_at	5.28254
1433081_at	3.33024
1433082_at	4.34299
1433083_at	2.77849
1433084_at	3.69401
1433085_at	4.75792
1433086_at	3.71362
1433087_at	3.68394
1433088_at	4.30072
1433089_at	5.18236
1433090_at	3.10748
1433091_at	4.5864
1433092_at	2.73134
1433093_at	3.43211
1433094_at	5.06691
1433095_at	5.16709
1433096_at	3.65089
1433097_at	3.76211
1433098_at	3.07419
1433099_at	4.05829
1433100_at	5.21891
1433101_at	7.00362
1433102_at	3.62999
1433103_at	2.98997
1433104_at	2.96023
1433105_at	3.7367
1433106_at	3.24948
1433107_at	4.96405
1433108_at	4.97911
1433109_at	4.70247
1433110_at	6.90211
1433111_at	3.28748
1433112_at	6.08297
1433113_at	4.46169
1433114_at	3.94271
1433115_at	2.77122
1433116_at	4.98596
1433117_at	4.90059
1433118_at	6.19462
1433119_at	4.28783
1433120_at	3.20245
1433121_at	3.49256
1433122_at	3.42915
1433123_at	6.24135
1433124_at	2.98634
1433125_at	5.50805
1433126_at	4.61097
1433127_at	4.62552
1433128_at	3.76505
1433129_at	6.05707
1433130_at	3.90723
1433131_at	5.25379
1433132_at	3.18391
1433133_at	4.07564
1433134_at	3.24858
1433135_at	3.94603
1433136_at	3.75501
1433137_at	3.37141
1433138_at	5.25653
1433139_at	3.36134
1433140_a_at	4.89628
1433141_at	2.53399
1433142_at	2.89805
1433143_at	2.9535
1433144_at	3.38246
1433145_at	4.58592
1433146_at	3.70334
1433147_at	5.55404
1433148_at	5.62643
1433149_at	3.74939
1433150_at	5.63264
1433151_at	5.43794
1433152_at	3.34799
1433153_at	3.31465
1433154_at	3.50014
1433155_at	3.48305
1433156_at	5.18759
1433157_at	4.90933
1433158_at	4.03266
1433159_at	4.37665
1433160_at	3.33352
1433161_at	5.27479
1433162_at	4.85486
1433163_at	5.2333
1433164_at	3.92033
1433165_at	3.03605
1433166_at	2.87581
1433167_at	6.3395
1433168_x_at	3.47395
1433169_at	4.1072
1433170_at	3.45929
1433171_at	2.90984
1433172_at	2.67808
1433173_at	4.42987
1433174_a_at	5.4229
1433175_at	4.05993
1433176_at	3.03718
1433177_at	3.24566
1433178_at	5.31627
1433179_at	3.92959
1433180_at	4.12274
1433181_at	5.66449
1433182_at	3.20564
1433183_at	3.52212
1433184_at	7.87742
1433185_at	3.11831
1433186_at	4.98145
1433187_at	4.52161
1433188_at	2.68366
1433189_at	5.26721
1433190_at	4.21259
1433191_at	3.30172
1433192_at	3.40284
1433193_at	5.52405
1433194_at	3.43046
1433195_at	5.02356
1433196_at	5.7912
1433197_at	3.78765
1433198_at	4.06489
1433199_at	3.16873
1433200_at	2.62558
1433201_at	3.48446
1433202_at	4.5681
1433203_at	6.48405
1433204_at	5.20116
1433205_at	6.17462
1433206_at	3.39552
1433207_at	4.3081
1433208_at	3.20807
1433209_at	5.74925
1433210_at	4.26169
1433211_at	3.09323
1433212_at	3.2885
1433213_at	3.10998
1433214_x_at	3.66551
1433215_at	4.60781
1433216_at	3.18232
1433217_at	4.00318
1433218_at	4.60374
1433219_at	2.80493
1433220_at	3.06867
1433221_at	5.53919
1433222_at	3.75648
1433223_at	3.74352
1433224_at	3.29449
1433225_at	3.44205
1433226_at	3.0637
1433227_at	4.2374
1433228_at	3.16256
1433229_at	3.55741
1433230_at	4.33274
1433231_at	3.27323
1433232_at	3.5684
1433233_at	2.9665
1433234_at	3.8453
1433235_at	3.68444
1433236_at	3.0007
1433237_at	4.09853
1433238_at	3.78171
1433239_at	3.71831
1433240_at	3.60645
1433241_at	3.0769
1433242_at	5.15616
1433243_at	3.19519
1433244_at	3.9884
1433245_at	4.88655
1433246_at	5.5371
1433247_at	2.85853
1433248_at	3.48468
1433249_at	2.93976
1433250_at	3.60082
1433251_at	5.13723
1433252_at	4.51342
1433253_at	3.51761
1433254_at	2.76302
1433255_at	5.99582
1433256_at	3.01733
1433257_at	2.58076
1433258_at	2.68929
1433259_at	2.62095
1433260_at	3.19917
1433261_at	4.29023
1433262_at	3.92493
1433263_at	3.50621
1433264_at	4.9586
1433265_at	3.49096
1433266_at	7.8252
1433267_at	5.981
1433268_at	5.22932
1433269_at	3.49212
1433270_at	3.52202
1433271_at	5.10225
1433272_at	5.39891
1433273_at	5.34058
1433274_at	3.79762
1433275_at	4.21753
1433276_at	6.1005
1433277_at	3.00909
1433278_at	5.1729
1433279_at	4.95873
1433280_at	3.084
1433281_at	4.07729
1433282_at	2.55225
1433283_s_at	3.83648
1433284_at	3.01033
1433285_at	4.78426
1433286_at	2.79447
1433287_at	3.79871
1433288_at	3.5282
1433289_at	4.63458
1433290_at	2.75637
1433291_at	3.42137
1433292_at	3.01733
1433293_at	4.27142
1433294_at	4.24777
1433295_at	3.35438
1433296_at	3.64315
1433297_at	3.4058
1433298_at	2.97195
1433299_at	3.77696
1433300_at	3.36431
1433301_at	3.6949
1433302_at	4.13591
1433303_at	3.01304
1433304_at	3.10341
1433305_at	4.25146
1433306_at	4.15708
1433307_at	3.50295
1433308_at	3.1598
1433309_at	3.35396
1433310_at	3.57711
1433311_at	5.87028
1433312_at	3.8603
1433313_at	3.98998
1433314_at	3.52873
1433315_at	3.67052
1433316_at	4.24983
1433317_at	3.91627
1433318_at	3.53931
1433319_at	3.30356
1433320_at	4.87301
1433321_at	6.46274
1433322_at	5.16145
1433323_at	5.13954
1433324_at	4.53786
1433325_at	3.28101
1433326_at	4.08601
1433327_at	3.26645
1433328_at	3.11137
1433329_at	5.52806
1433330_at	4.61097
1433331_at	2.57366
1433332_at	4.56674
1433333_at	3.96629
1433334_at	8.48218
1433335_at	3.01313
1433336_at	3.4876
1433337_at	3.24814
1433338_at	5.93469
1433339_at	5.25288
1433340_at	4.21141
1433341_at	4.55362
1433342_at	3.63505
1433343_at	3.13288
1433344_at	4.39896
1433345_s_at	3.65612
1433346_at	4.25475
1433347_at	2.9718
1433348_at	2.65377
1433349_at	3.56268
1433350_at	3.95325
1433351_at	6.22417
1433352_at	4.23214
1433353_at	3.13623
1433354_at	3.97256
1433355_at	3.80033
1433356_at	2.60909
1433357_at	3.72256
1433358_at	4.65625
1433359_at	4.68503
1433360_at	5.23032
1433361_at	2.72024
1433362_at	4.39004
1433363_at	4.72809
1433364_at	4.38103
1433365_at	2.40613
1433366_at	4.60661
1433367_at	3.48775
1433368_x_at	4.07651
1433369_at	5.07492
1433370_at	4.90966
1433371_at	2.92653
1433372_at	3.25619
1433373_at	2.61845
1433374_at	3.35463
1433375_at	3.24696
1433376_at	6.19844
1433377_at	5.68674
1433378_at	2.62985
1433379_at	4.49289
1433380_at	4.76219
1433381_at	3.00421
1433382_at	5.27098
1433383_at	3.54748
1433384_at	4.11987
1433385_at	5.87034
1433386_at	4.07452
1433387_at	2.66482
1433388_at	3.6074
1433389_at	3.70058
1433390_at	5.2596
1433391_at	3.86485
1433392_at	4.06913
1433393_at	3.08367
1433394_at	3.56268
1433395_at	4.93805
1433396_at	4.29278
1433397_at	3.44721
1433398_at	5.06974
1433399_at	3.33349
1433400_at	4.89763
1433401_at	3.99975
1433402_at	3.60539
1433403_at	4.00705
1433404_at	2.91818
1433405_at	3.60884
1433406_at	3.4691
1433407_at	3.91134
1433408_a_at	5.57373
1433409_at	3.65478
1433410_at	3.82268
1433411_at	4.12934
1433412_at	6.23191
1433413_at	4.79295
1433414_at	3.31216
1433415_at	3.8595
1433416_at	3.12032
1433417_at	4.91375
1433418_at	3.11097
1433419_at	5.1382
1433420_at	4.7471
1433421_at	5.87802
1433422_at	5.7335
1433423_at	6.02396
1433424_at	4.66895
1433425_at	5.69467
1433426_at	3.7714
1433427_at	3.40087
1433428_x_at	11.806
1433429_at	7.87259
1433430_s_at	7.41903
1433431_at	3.53424
1433432_x_at	12.8212
1433433_at	7.91845
1433434_at	7.9694
1433435_at	4.74671
1433436_s_at	7.16305
1433437_at	3.83846
1433438_x_at	4.58905
1433439_at	8.5372
1433440_x_at	9.24323
1433441_at	7.98042
1433442_at	10.5499
1433443_a_at	10.0653
1433444_at	9.82299
1433445_x_at	10.0161
1433446_at	7.22968
1433447_x_at	10.3452
1433448_at	6.44011
1433449_at	4.58205
1433450_at	4.87483
1433451_at	5.74159
1433452_at	5.46326
1433453_a_at	9.33202
1433454_at	6.57829
1433455_at	7.41595
1433456_at	3.73996
1433457_s_at	7.48779
1433458_at	3.38623
1433459_x_at	2.80174
1433460_at	7.30522
1433461_at	9.24374
1433462_a_at	7.33189
1433463_at	9.16238
1433464_at	7.668
1433465_a_at	7.83391
1433466_at	5.09799
1433467_at	7.75708
1433468_at	6.45472
1433469_at	5.57374
1433470_a_at	7.43458
1433471_at	5.71032
1433472_x_at	13.3248
1433473_x_at	8.2482
1433474_at	8.01579
1433475_a_at	10.395
1433476_at	9.70364
1433477_at	6.39292
1433478_at	7.72505
1433479_at	5.14128
1433480_at	10.1555
1433481_at	8.89536
1433482_a_at	7.48696
1433483_s_at	3.21722
1433484_at	3.73505
1433485_x_at	6.09811
1433486_at	7.42806
1433487_at	5.31763
1433488_x_at	10.1317
1433489_s_at	9.36231
1433490_s_at	9.61613
1433491_at	4.97423
1433492_at	4.55282
1433493_at	5.92165
1433494_at	5.49891
1433495_at	9.31419
1433496_at	8.59133
1433497_at	8.20124
1433498_at	8.01216
1433499_at	5.3174
1433500_at	6.29984
1433501_at	9.44233
1433502_s_at	7.10333
1433503_at	7.67415
1433504_at	9.76052
1433505_a_at	7.17385
1433506_at	5.46942
1433507_a_at	10.3913
1433508_at	9.09846
1433509_s_at	6.73463
1433510_x_at	10.9973
1433511_at	5.36237
1433512_at	7.14877
1433513_x_at	10.4744
1433514_at	9.51199
1433515_s_at	3.40023
1433516_a_at	10.9946
1433517_at	5.12652
1433518_at	5.89256
1433519_at	10.5798
1433520_at	8.39294
1433521_at	8.68909
1433522_at	6.89236
1433523_at	5.80888
1433524_at	6.88053
1433525_at	8.08831
1433526_at	4.36473
1433527_at	7.75735
1433528_at	9.16183
1433529_at	8.87658
1433530_at	8.4675
1433531_at	7.88468
1433532_a_at	9.74141
1433533_x_at	7.05467
1433534_a_at	9.37043
1433535_x_at	10.4955
1433536_at	5.48301
1433537_at	10.0783
1433538_at	8.91734
1433539_at	9.26182
1433540_x_at	10.211
1433541_a_at	7.65314
1433542_at	7.63636
1433543_at	8.15671
1433544_at	6.13817
1433545_s_at	7.46715
1433546_at	9.19109
1433547_s_at	8.47048
1433548_at	7.29045
1433549_x_at	11.2733
1433550_at	7.64555
1433551_at	5.41116
1433552_a_at	9.72877
1433553_at	4.96061
1433554_at	9.01341
1433555_at	6.08914
1433556_at	7.06139
1433557_at	7.28214
1433558_at	7.76989
