"probe_id"	"ensembl_id"	"expression"
"1434172_at"	"ENSMUSG00000044288"	3.2374
"1434173_s_at"	"ENSMUSG00000041360"	9.3669
"1434175_s_at"	"ENSMUSG00000066621"	7.16313
"1434176_x_at"	"ENSMUSG00000041815"	8.30752
"1434177_at"	"ENSMUSG00000057530"	6.72102
"1434178_at"	"ENSMUSG00000038056"	8.7609
"1434179_at"	"ENSMUSG00000038056"	8.68896
"1434180_at"	"ENSMUSG00000037712"	10.8689
"1434181_at"	"ENSMUSG00000037712"	7.87434
"1434182_at"	"ENSMUSG00000026806"	5.54931
"1434183_at"	"ENSMUSG00000079003"	6.3851
"1434184_s_at"	"ENSMUSG00000026074"	8.08947
"1434185_at"	"ENSMUSG00000020532"	8.76691
"1434186_at"	"ENSMUSG00000049929"	6.78098
"1434187_at"	"ENSMUSG00000063362"	6.42146
"1434188_at"	"ENSMUSG00000009378"	5.22873
"1434189_at"	"ENSMUSG00000037286"	9.11596
"1434191_at"	"ENSMUSG00000050103"	7.54633
"1434192_at"	"ENSMUSG00000055670"	6.61271
"1434193_at"	"ENSMUSG00000070737"	7.91743
"1434195_at"	"ENSMUSG00000033491"	4.37705
"1434196_at"	"ENSMUSG00000032285"	6.76482
"1434197_at"	"ENSMUSG00000027312"	6.94479
"1434198_at"	"ENSMUSG00000054428"	2.73187
"1434199_at"	"ENSMUSG00000096847"	5.02064
"1434201_at"	"ENSMUSG00000031283"	6.18311
"1434202_a_at"	"ENSMUSG00000021750"	8.12516
"1434203_at"	"ENSMUSG00000021750"	6.98292
"1434204_x_at"	"ENSMUSG00000025403"	3.93677
"1434205_at"	"ENSMUSG00000017843"	8.9572
"1434206_s_at"	"ENSMUSG00000017843"	6.53903
"1434207_at"	"ENSMUSG00000058761"	6.27539
"1434208_at"	"ENSMUSG00000058761"	4.94893
"1434209_at"	"ENSMUSG00000049300"	4.57797
"1434210_s_at"	"ENSMUSG00000030029"	7.56801
"1434211_at"	"ENSMUSG00000032261"	5.83308
"1434212_at"	"ENSMUSG00000059734"	7.53782
"1434213_x_at"	"ENSMUSG00000059734"	8.37005
"1434214_at"	"ENSMUSG00000050552"	9.09129
"1434216_a_at"	"ENSMUSG00000034875"	8.22516
"1434217_at"	"ENSMUSG00000054280"	7.17891
"1434218_at"	"ENSMUSG00000054280"	5.27131
"1434219_at"	"ENSMUSG00000039156"	8.17286
"1434220_at"	"ENSMUSG00000063550"	8.57804
"1434221_at"	"ENSMUSG00000051586"	6.77967
"1434222_at"	"ENSMUSG00000042700"	7.32065
"1434224_at"	"ENSMUSG00000005374"	6.27541
"1434225_at"	"ENSMUSG00000031015"	8.44271
"1434226_at"	"ENSMUSG00000048796"	3.48985
"1434227_at"	"ENSMUSG00000074199"	3.68055
"1434228_at"	"ENSMUSG00000049225"	6.31196
"1434229_a_at"	"ENSMUSG00000031536"	7.41333
"1434230_at"	"ENSMUSG00000031536"	8.19168
"1434231_x_at"	"ENSMUSG00000062997"	12.6393
"1434232_a_at"	"ENSMUSG00000073131"	8.194
"1434233_at"	"ENSMUSG00000073131"	7.54939
"1434234_at"	"ENSMUSG00000059842"	4.93212
"1434235_at"	"ENSMUSG00000037656"	7.59362
"1434236_at"	"ENSMUSG00000021969"	6.07806
"1434237_at"	"ENSMUSG00000042985"	4.99613
"1434238_at"	"ENSMUSG00000037343"	7.46386
"1434239_at"	"ENSMUSG00000035049"	5.365
"1434240_at"	"ENSMUSG00000030641"	3.47678
"1434241_at"	"ENSMUSG00000022364"	5.17107
"1434242_at"	"ENSMUSG00000033364"	6.78303
"1434243_s_at"	"ENSMUSG00000022752"	6.13804
"1434244_x_at"	"ENSMUSG00000022721"	7.75486
"1434244_x_at"	"ENSMUSG00000098930"	7.75486
"1434245_a_at"	"ENSMUSG00000034445"	8.37347
"1434246_at"	"ENSMUSG00000039089"	6.15237
"1434247_at"	"ENSMUSG00000101959"	4.45535
"1434248_at"	"ENSMUSG00000021108"	7.57016
"1434249_s_at"	"ENSMUSG00000021071"	2.49151
"1434250_at"	"ENSMUSG00000022781"	5.74456
"1434252_at"	"ENSMUSG00000020023"	8.44286
"1434253_s_at"	"ENSMUSG00000020023"	7.06243
"1434254_at"	"ENSMUSG00000034781"	8.52367
"1434255_at"	"ENSMUSG00000021143"	5.20478
"1434256_s_at"	"ENSMUSG00000058793"	7.98685
"1434257_s_at"	"ENSMUSG00000050017"	8.70906
"1434258_s_at"	"ENSMUSG00000066043"	7.15731
"1434259_at"	"ENSMUSG00000104529"	4.67363
"1434260_at"	"ENSMUSG00000030691"	9.01843
"1434261_at"	"ENSMUSG00000001995"	6.74925
"1434262_at"	"ENSMUSG00000018661"	3.84658
"1434263_at"	"ENSMUSG00000034854"	6.99956
"1434264_at"	"ENSMUSG00000032826"	6.83506
"1434265_s_at"	"ENSMUSG00000032826"	8.01172
"1434266_at"	"ENSMUSG00000047221"	6.24713
"1434267_at"	"ENSMUSG00000031644"	8.3091
"1434268_at"	"ENSMUSG00000027951"	7.33359
"1434269_at"	"ENSMUSG00000039599"	7.1825
"1434271_at"	"ENSMUSG00000028467"	6.04292
"1434272_at"	"ENSMUSG00000039782"	6.0957
"1434273_at"	"ENSMUSG00000078670"	7.42765
"1434274_at"	"ENSMUSG00000033004"	7.90083
"1434275_at"	"ENSMUSG00000021567"	6.69607
"1434276_x_at"	"ENSMUSG00000052712"	7.86204
"1434277_a_at"	"ENSMUSG00000018427"	9.38903
"1434278_at"	"ENSMUSG00000031337"	5.42416
"1434281_at"	"ENSMUSG00000074247"	8.11214
"1434282_at"	"ENSMUSG00000035941"	3.76179
"1434283_at"	"ENSMUSG00000019947"	8.87283
"1434284_at"	"ENSMUSG00000049658"	8.67655
"1434285_at"	"ENSMUSG00000026657"	7.53733
"1434286_at"	"ENSMUSG00000038679"	8.57938
"1434287_at"	"ENSMUSG00000031467"	6.96863
"1434288_at"	"ENSMUSG00000041684"	6.73269
"1434289_at"	"ENSMUSG00000000916"	6.35249
"1434290_at"	"ENSMUSG00000036890"	6.82727
"1434291_a_at"	"ENSMUSG00000021643"	6.78159
"1434292_at"	"ENSMUSG00000044349"	4.18586
"1434293_at"	"ENSMUSG00000046861"	4.90413
"1434294_at"	"ENSMUSG00000042595"	6.41516
"1434295_at"	"ENSMUSG00000027347"	5.46302
"1434296_at"	"ENSMUSG00000052446"	6.30632
"1434297_at"	"ENSMUSG00000095930"	4.84493
"1434298_at"	"ENSMUSG00000026872"	5.23579
"1434299_x_at"	"ENSMUSG00000016637"	8.986
"1434300_at"	"ENSMUSG00000032407"	8.16791
"1434301_at"	"ENSMUSG00000072568"	8.61728
"1434302_at"	"ENSMUSG00000026014"	10.6796
"1434303_at"	"ENSMUSG00000026014"	9.51966
"1434304_s_at"	"ENSMUSG00000023068"	7.45063
"1434305_at"	"ENSMUSG00000078765"	8.13801
"1434306_at"	"ENSMUSG00000064181"	6.35152
"1434307_at"	"ENSMUSG00000043252"	7.37481
"1434308_at"	"ENSMUSG00000038178"	5.11323
"1434309_at"	"ENSMUSG00000033373"	6.93075
"1434310_at"	"ENSMUSG00000067336"	10.7131
"1434311_at"	"ENSMUSG00000034724"	7.65865
"1434312_at"	"ENSMUSG00000044147"	9.26581
"1434313_at"	"ENSMUSG00000050786"	6.94552
"1434314_s_at"	"ENSMUSG00000051343"	8.91017
"1434315_at"	"ENSMUSG00000028803"	6.13512
"1434316_at"	"ENSMUSG00000032640"	10.269
"1434317_s_at"	"ENSMUSG00000028345"	7.1742
"1434318_a_at"	"ENSMUSG00000000134"	8.00953
"1434319_at"	"ENSMUSG00000020321"	4.13189
"1434320_at"	"ENSMUSG00000035666"	8.5593
"1434321_at"	"ENSMUSG00000025646"	5.44398
"1434322_at"	"ENSMUSG00000036718"	5.4071
"1434323_at"	"ENSMUSG00000022312"	2.89451
"1434324_x_at"	"ENSMUSG00000022312"	2.87254
"1434325_x_at"	"ENSMUSG00000025855"	7.38221
"1434326_x_at"	"ENSMUSG00000041729"	6.62577
"1434327_at"	"ENSMUSG00000030924"	3.36796
"1434329_s_at"	"ENSMUSG00000030168"	8.99002
"1434330_at"	"ENSMUSG00000037287"	8.23523
"1434331_at"	"ENSMUSG00000041530"	8.54751
"1434332_at"	"ENSMUSG00000039068"	8.43264
"1434333_a_at"	"ENSMUSG00000041187"	6.47932
"1434334_at"	"ENSMUSG00000041187"	6.5442
"1434335_at"	"ENSMUSG00000023026"	8.23322
"1434336_s_at"	"ENSMUSG00000037896"	7.86621
"1434337_at"	"ENSMUSG00000096188"	7.58051
"1434338_at"	"ENSMUSG00000028468"	8.09255
"1434339_at"	"ENSMUSG00000039735"	8.23662
"1434340_at"	"ENSMUSG00000059534"	7.12029
"1434341_x_at"	"ENSMUSG00000059534"	7.68238
"1434342_at"	"ENSMUSG00000033208"	11.3292
"1434343_at"	"ENSMUSG00000062116"	5.6172
"1434344_at"	"ENSMUSG00000031148"	8.67176
"1434345_at"	"ENSMUSG00000050866"	3.58243
"1434346_at"	"ENSMUSG00000020070"	3.46257
"1434347_s_at"	"ENSMUSG00000020070"	3.25264
"1434348_at"	"ENSMUSG00000056121"	7.90378
"1434349_at"	"ENSMUSG00000038838"	5.09935
"1434350_at"	"ENSMUSG00000032515"	8.45672
"1434351_at"	"ENSMUSG00000001855"	7.04404
"1434352_at"	"ENSMUSG00000042742"	7.56645
"1434353_at"	"ENSMUSG00000061186"	5.15818
"1434354_at"	"ENSMUSG00000040147"	9.39766
"1434355_at"	"ENSMUSG00000066880"	7.88464
"1434356_a_at"	"ENSMUSG00000068749"	10.2456
"1434357_a_at"	"ENSMUSG00000001440"	2.91859
"1434359_at"	"ENSMUSG00000036006"	5.08788
"1434360_s_at"	"ENSMUSG00000021745"	7.25033
"1434361_at"	"ENSMUSG00000032733"	7.76669
"1434363_x_at"	"ENSMUSG00000002221"	5.94725
"1434364_at"	"ENSMUSG00000020941"	3.455
"1434366_x_at"	"ENSMUSG00000036905"	7.37505
"1434368_at"	"ENSMUSG00000101012"	3.79776
"1434369_a_at"	"ENSMUSG00000032060"	10.2664
"1434371_x_at"	"ENSMUSG00000022710"	8.27297
"1434372_at"	"ENSMUSG00000075010"	10.716
"1434373_at"	"ENSMUSG00000029461"	7.61857
"1434374_at"	"ENSMUSG00000029461"	7.56236
"1434375_at"	"ENSMUSG00000029461"	9.04753
"1434376_at"	"ENSMUSG00000005087"	9.60629
"1434378_a_at"	"ENSMUSG00000037235"	8.9543
"1434379_at"	"ENSMUSG00000037235"	7.47585
"1434380_at"	"ENSMUSG00000040253"	8.07183
"1434381_at"	"ENSMUSG00000047388"	4.72139
"1434382_at"	"ENSMUSG00000023232"	5.75265
"1434383_at"	"ENSMUSG00000024083"	10.1237
"1434384_at"	"ENSMUSG00000048490"	8.8243
"1434385_at"	"ENSMUSG00000000538"	9.1742
"1434386_at"	"ENSMUSG00000032570"	7.69414
"1434387_at"	"ENSMUSG00000024187"	7.72204
"1434388_at"	"ENSMUSG00000003348"	6.9346
"1434389_at"	"ENSMUSG00000024241"	7.90321
"1434392_at"	"ENSMUSG00000056342"	9.89708
"1434393_at"	"ENSMUSG00000056342"	7.23968
"1434394_at"	"ENSMUSG00000037795"	8.02801
"1434395_at"	"ENSMUSG00000008763"	8.10954
"1434397_at"	"ENSMUSG00000035798"	7.45911
"1434398_at"	"ENSMUSG00000044149"	6.72545
"1434399_at"	"ENSMUSG00000037280"	5.634
"1434400_at"	"ENSMUSG00000062175"	6.24937
"1434401_at"	"ENSMUSG00000038866"	6.87491
"1434402_at"	"ENSMUSG00000021770"	7.61817
"1434403_at"	"ENSMUSG00000045671"	8.13525
"1434404_at"	"ENSMUSG00000054942"	6.01171
"1434405_at"	"ENSMUSG00000035992"	8.93562
"1434406_at"	"ENSMUSG00000026425"	7.54351
"1434407_at"	"ENSMUSG00000026425"	5.69336
"1434408_at"	"ENSMUSG00000021189"	5.2259
"1434409_at"	"ENSMUSG00000050394"	5.39326
"1434410_at"	"ENSMUSG00000022723"	7.55907
"1434411_at"	"ENSMUSG00000032332"	8.43464
"1434412_x_at"	"ENSMUSG00000039615"	8.14668
"1434413_at"	"ENSMUSG00000020053"	10.27
"1434414_at"	"ENSMUSG00000016552"	5.83872
"1434415_at"	"ENSMUSG00000078794"	8.6597
"1434416_a_at"	"ENSMUSG00000037326"	7.43455
"1434417_at"	"ENSMUSG00000037326"	6.79012
"1434418_at"	"ENSMUSG00000027035"	6.2278
"1434419_s_at"	"ENSMUSG00000041459"	5.6437
"1434420_x_at"	"ENSMUSG00000022427"	8.55676
"1434421_at"	"ENSMUSG00000051243"	4.75838
"1434422_at"	"ENSMUSG00000038323"	6.82801
"1434423_at"	"ENSMUSG00000056870"	9.24713
"1434424_at"	"ENSMUSG00000066595"	6.97036
"1434425_at"	"ENSMUSG00000052415"	2.87657
"1434426_at"	"ENSMUSG00000035024"	5.0533
"1434427_a_at"	"ENSMUSG00000052949"	4.52161
"1434428_at"	"ENSMUSG00000047115"	4.87386
"1434429_at"	"ENSMUSG00000044912"	2.45732
"1434430_s_at"	"ENSMUSG00000018500"	2.68405
"1434431_x_at"	"ENSMUSG00000018500"	2.84179
"1434432_at"	"ENSMUSG00000020696"	7.24585
"1434433_x_at"	"ENSMUSG00000061559"	5.11449
"1434434_s_at"	"ENSMUSG00000024498"	8.84589
"1434435_s_at"	"ENSMUSG00000046516"	9.3188
"1434436_at"	"ENSMUSG00000031434"	5.89474
"1434437_x_at"	"ENSMUSG00000020649"	6.91123
"1434438_at"	"ENSMUSG00000027639"	7.69309
"1434439_at"	"ENSMUSG00000022812"	6.66542
"1434440_at"	"ENSMUSG00000057614"	8.18605
"1434441_at"	"ENSMUSG00000021482"	9.57408
"1434442_at"	"ENSMUSG00000047963"	7.05934
"1434443_at"	"ENSMUSG00000014355"	7.07433
"1434444_s_at"	"ENSMUSG00000014355"	8.87344
"1434445_at"	"ENSMUSG00000033697"	4.97423
"1434446_at"	"ENSMUSG00000005534"	8.43049
"1434447_at"	"ENSMUSG00000009376"	7.26917
"1434448_at"	"ENSMUSG00000053841"	5.68636
"1434449_at"	"ENSMUSG00000024411"	4.27113
"1434450_s_at"	"ENSMUSG00000042249"	8.03115
"1434451_at"	"ENSMUSG00000046876"	8.78854
"1434452_x_at"	"ENSMUSG00000027810"	7.6906
"1434453_at"	"ENSMUSG00000025280"	5.67737
"1434454_at"	"ENSMUSG00000005580"	6.16896
"1434455_at"	"ENSMUSG00000029001"	6.8479
"1434456_at"	"ENSMUSG00000040570"	4.63572
"1434457_at"	"ENSMUSG00000026222"	6.118
"1434458_at"	"ENSMUSG00000021765"	8.04911
"1434459_at"	"ENSMUSG00000059273"	7.07398
"1434460_at"	"ENSMUSG00000025235"	5.14271
"1434461_at"	"ENSMUSG00000012640"	8.34068
"1434462_at"	"ENSMUSG00000038215"	6.49268
"1434463_at"	"ENSMUSG00000032556"	5.17236
"1434464_at"	"ENSMUSG00000045091"	6.42844
"1434465_x_at"	"ENSMUSG00000024924"	10.17
"1434466_at"	"ENSMUSG00000034958"	3.07205
"1434467_at"	"ENSMUSG00000034958"	3.76601
"1434468_at"	"ENSMUSG00000036990"	8.31438
"1434469_at"	"ENSMUSG00000036990"	5.57859
"1434470_at"	"ENSMUSG00000027220"	3.86484
"1434471_at"	"ENSMUSG00000006010"	8.37721
"1434472_at"	"ENSMUSG00000003518"	9.25104
"1434473_at"	"ENSMUSG00000045775"	4.55897
"1434474_at"	"ENSMUSG00000018800"	7.70586
"1434475_at"	"ENSMUSG00000042133"	6.61176
"1434476_at"	"ENSMUSG00000003575"	6.77149
"1434477_at"	"ENSMUSG00000039879"	6.03798
"1434478_at"	"ENSMUSG00000039879"	8.55562
"1434479_at"	"ENSMUSG00000026837"	9.47403
"1434480_at"	"ENSMUSG00000033624"	6.77909
"1434481_at"	"ENSMUSG00000052915"	7.30939
"1434482_at"	"ENSMUSG00000040842"	7.01698
"1434483_at"	"ENSMUSG00000029640"	7.12013
"1434484_at"	"ENSMUSG00000051748"	5.1717
"1434485_a_at"	"ENSMUSG00000001891"	9.15926
"1434486_x_at"	"ENSMUSG00000001891"	9.83611
"1434487_at"	"ENSMUSG00000001419"	9.10101
"1434488_at"	"ENSMUSG00000038671"	7.01579
"1434489_at"	"ENSMUSG00000014791"	5.24836
"1434490_at"	"ENSMUSG00000038188"	6.17418
"1434491_a_at"	"ENSMUSG00000014313"	11.4493
"1434492_at"	"ENSMUSG00000035245"	4.42585
"1434493_at"	"ENSMUSG00000078784"	5.38642
"1434494_at"	"ENSMUSG00000063935"	5.70299
"1434495_at"	"ENSMUSG00000020453"	5.67537
"1434496_at"	"ENSMUSG00000028680"	5.91404
"1434497_at"	"ENSMUSG00000086968"	5.88991
"1434498_at"	"ENSMUSG00000070858"	6.69804
"1434499_a_at"	"ENSMUSG00000030246"	9.55536
"1434500_at"	"ENSMUSG00000034714"	6.33068
"1434501_at"	"ENSMUSG00000034059"	5.4975
"1434502_x_at"	"ENSMUSG00000006574"	3.08211
"1434504_at"	"ENSMUSG00000037224"	5.25777
"1434505_a_at"	"ENSMUSG00000031824"	5.23704
"1434506_at"	"ENSMUSG00000033237"	7.44686
"1434507_at"	"ENSMUSG00000039263"	8.08042
"1434508_at"	"ENSMUSG00000042572"	7.02656
"1434509_at"	"ENSMUSG00000037533"	8.38143
"1434510_at"	"ENSMUSG00000024899"	11.9218
"1434511_at"	"ENSMUSG00000036879"	8.15791
"1434512_x_at"	"ENSMUSG00000071172"	8.16136
"1434513_at"	"ENSMUSG00000022533"	9.06565
"1434514_at"	"ENSMUSG00000048109"	7.7813
"1434515_at"	"ENSMUSG00000020647"	8.25564
"1434516_at"	"ENSMUSG00000063179"	7.07221
"1434517_at"	"ENSMUSG00000014547"	8.37417
"1434518_at"	"ENSMUSG00000031295"	7.21285
"1434519_at"	"ENSMUSG00000028194"	4.77717
"1434520_at"	"ENSMUSG00000032018"	5.86902
"1434521_at"	"ENSMUSG00000037674"	7.78627
"1434522_at"	"ENSMUSG00000024037"	5.6317
"1434523_x_at"	"ENSMUSG00000022336"	11.3705
"1434524_at"	"ENSMUSG00000028683"	6.72532
"1434525_at"	"ENSMUSG00000026785"	7.38589
"1434526_at"	"ENSMUSG00000033805"	3.89979
"1434527_at"	"ENSMUSG00000034087"	2.82153
"1434528_at"	"ENSMUSG00000068522"	4.60957
"1434529_x_at"	"ENSMUSG00000014668"	7.54685
"1434530_at"	"ENSMUSG00000048078"	5.17687
"1434531_at"	"ENSMUSG00000043857"	3.1562
"1434532_at"	"ENSMUSG00000044636"	5.86416
"1434533_x_at"	"ENSMUSG00000030368"	2.45858
"1434534_at"	"ENSMUSG00000059898"	4.20627
"1434535_at"	"ENSMUSG00000035849"	4.02656
"1434536_at"	"ENSMUSG00000043999"	4.79266
"1434537_at"	"ENSMUSG00000025790"	7.63523
"1434538_x_at"	"ENSMUSG00000004788"	8.72474
"1434539_at"	"ENSMUSG00000036295"	5.49714
"1434540_a_at"	"ENSMUSG00000028478"	9.95829
"1434541_x_at"	"ENSMUSG00000028790"	9.53812
"1434542_at"	"ENSMUSG00000031700"	5.15454
"1434543_a_at"	"ENSMUSG00000047721"	8.81396
"1434544_at"	"ENSMUSG00000047721"	7.96296
"1434545_x_at"	"ENSMUSG00000047721"	8.21086
"1434546_at"	"ENSMUSG00000001415"	7.84475
"1434547_at"	"ENSMUSG00000020841"	7.84344
"1434548_at"	"ENSMUSG00000017707"	9.00222
"1434549_at"	"ENSMUSG00000004771"	8.34546
"1434550_at"	"ENSMUSG00000033111"	6.7895
"1434551_at"	"ENSMUSG00000071659"	8.65466
"1434552_at"	"ENSMUSG00000000561"	5.73118
"1434553_at"	"ENSMUSG00000028132"	6.23451
"1434554_at"	"ENSMUSG00000018548"	4.52161
"1434555_at"	"ENSMUSG00000032249"	9.26318
"1434556_at"	"ENSMUSG00000087370"	7.36807
"1434557_at"	"ENSMUSG00000039959"	7.6395
"1434558_at"	"ENSMUSG00000040389"	7.94443
"1434559_at"	"ENSMUSG00000041488"	6.85106
"1434560_at"	"ENSMUSG00000037622"	6.26825
"1434561_at"	"ENSMUSG00000042548"	7.20306
"1434562_at"	"ENSMUSG00000020522"	8.67323
"1434563_at"	"ENSMUSG00000089872"	5.99774
"1434564_at"	"ENSMUSG00000016477"	5.96826
"1434565_at"	"ENSMUSG00000055128"	8.54426
"1434566_a_at"	"ENSMUSG00000046862"	6.26169
"1434566_a_at"	"ENSMUSG00000097778"	6.26169
"1434567_at"	"ENSMUSG00000046862"	6.75208
"1434567_at"	"ENSMUSG00000097778"	6.75208
"1434569_at"	"ENSMUSG00000029196"	7.44979
"1434570_at"	"ENSMUSG00000038214"	6.41494
"1434571_at"	"ENSMUSG00000037646"	7.19826
"1434572_at"	"ENSMUSG00000004698"	6.04669
"1434573_at"	"ENSMUSG00000037318"	3.92952
"1434575_at"	"ENSMUSG00000027624"	6.63654
"1434576_at"	"ENSMUSG00000029790"	6.38285
"1434577_at"	"ENSMUSG00000040282"	5.64904
"1434578_x_at"	"ENSMUSG00000029430"	9.44871
"1434579_x_at"	"ENSMUSG00000059734"	10.3827
"1434580_at"	"ENSMUSG00000023961"	7.67208
"1434581_at"	"ENSMUSG00000038065"	7.18745
"1434582_at"	"ENSMUSG00000040640"	3.71136
"1434583_at"	"ENSMUSG00000060044"	4.53597
"1434586_a_at"	"ENSMUSG00000025495"	8.31487
"1434587_x_at"	"ENSMUSG00000025495"	7.57236
"1434588_x_at"	"ENSMUSG00000042043"	6.65233
"1434590_at"	"ENSMUSG00000042182"	4.65671
"1434591_at"	"ENSMUSG00000107476"	7.37374
"1434592_at"	"ENSMUSG00000019838"	5.74081
"1434593_at"	"ENSMUSG00000050192"	6.37194
"1434594_at"	"ENSMUSG00000019027"	4.95477
"1434595_at"	"ENSMUSG00000021071"	4.62481
"1434596_at"	"ENSMUSG00000021451"	4.50969
"1434597_at"	"ENSMUSG00000033499"	9.52881
"1434598_at"	"ENSMUSG00000033499"	9.60551
"1434599_a_at"	"ENSMUSG00000024812"	7.39197
"1434600_at"	"ENSMUSG00000024812"	7.45658
"1434601_at"	"ENSMUSG00000048218"	3.70669
"1434602_at"	"ENSMUSG00000018076"	8.05002
"1434603_at"	"ENSMUSG00000018076"	9.31921
"1434604_at"	"ENSMUSG00000026083"	8.31364
"1434605_at"	"ENSMUSG00000026083"	7.74815
"1434606_at"	"ENSMUSG00000018166"	6.6775
"1434607_at"	"ENSMUSG00000020677"	7.08718
"1434608_at"	"ENSMUSG00000020677"	6.88236
"1434609_at"	"ENSMUSG00000040325"	7.73727
"1434610_at"	"ENSMUSG00000022565"	7.83804
"1434611_at"	"ENSMUSG00000041528"	6.94198
"1434612_s_at"	"ENSMUSG00000038095"	7.85088
"1434613_at"	"ENSMUSG00000022507"	9.16965
"1434616_at"	"ENSMUSG00000061306"	4.49813
"1434617_x_at"	"ENSMUSG00000061306"	5.37065
"1434618_at"	"ENSMUSG00000051451"	6.84578
"1434619_at"	"ENSMUSG00000025583"	7.46762
"1434620_s_at"	"ENSMUSG00000036501"	9.08811
"1434621_at"	"ENSMUSG00000024168"	8.56572
"1434622_at"	"ENSMUSG00000036555"	7.18983
"1434624_x_at"	"ENSMUSG00000006333"	11.2548
"1434625_at"	"ENSMUSG00000053347"	7.56592
"1434626_at"	"ENSMUSG00000051169"	5.93675
"1434627_at"	"ENSMUSG00000058440"	6.8907
"1434628_a_at"	"ENSMUSG00000030494"	5.50874
"1434629_at"	"ENSMUSG00000050714"	5.63967
"1434630_at"	"ENSMUSG00000014496"	7.72422
"1434631_at"	"ENSMUSG00000025766"	6.42384
"1434633_at"	"ENSMUSG00000022521"	7.04651
"1434634_at"	"ENSMUSG00000057176"	5.01047
"1434635_at"	"ENSMUSG00000029608"	6.00039
"1434636_at"	"ENSMUSG00000057156"	3.17241
"1434637_x_at"	"ENSMUSG00000031622"	9.27622
"1434639_at"	"ENSMUSG00000020627"	6.95252
"1434640_at"	"ENSMUSG00000059361"	4.61251
"1434641_x_at"	"ENSMUSG00000030683"	4.25973
"1434642_at"	"ENSMUSG00000029311"	10.9986
"1434643_at"	"ENSMUSG00000025246"	8.18485
"1434644_at"	"ENSMUSG00000025246"	6.11969
"1434645_at"	"ENSMUSG00000036377"	4.03636
"1434647_at"	"ENSMUSG00000042961"	5.83272
"1434648_a_at"	"ENSMUSG00000000378"	9.14294
"1434649_at"	"ENSMUSG00000000378"	7.4281
"1434650_at"	"ENSMUSG00000038902"	5.28928
"1434651_a_at"	"ENSMUSG00000070473"	6.85669
"1434652_at"	"ENSMUSG00000021279"	7.42985
"1434653_at"	"ENSMUSG00000059456"	4.86951
"1434654_at"	"ENSMUSG00000034893"	8.39784
"1434655_at"	"ENSMUSG00000056493"	6.74199
"1434656_at"	"ENSMUSG00000027652"	8.07483
"1434657_at"	"ENSMUSG00000026103"	8.57408
"1434658_at"	"ENSMUSG00000035206"	8.40228
"1434659_at"	"ENSMUSG00000029787"	7.1634
"1434660_at"	"ENSMUSG00000079036"	7.34732
"1434661_at"	"ENSMUSG00000022415"	6.999
"1434662_at"	"ENSMUSG00000079418"	6.76881
"1434663_at"	"ENSMUSG00000033186"	6.16312
"1434664_at"	"ENSMUSG00000033186"	6.40883
"1434665_at"	"ENSMUSG00000031521"	9.34176
"1434666_at"	"ENSMUSG00000024805"	7.45323
"1434667_at"	"ENSMUSG00000056174"	9.33499
"1434668_at"	"ENSMUSG00000026434"	7.89879
"1434669_at"	"ENSMUSG00000038831"	5.35829
"1434670_at"	"ENSMUSG00000074657"	5.43658
"1434672_at"	"ENSMUSG00000044067"	3.16424
"1434673_at"	"ENSMUSG00000044067"	2.54487
"1434674_at"	"ENSMUSG00000019726"	7.53639
"1434675_at"	"ENSMUSG00000067430"	6.71729
"1434676_at"	"ENSMUSG00000035078"	7.1102
"1434677_at"	"ENSMUSG00000014418"	5.63367
"1434678_at"	"ENSMUSG00000036109"	5.52463
"1434679_at"	"ENSMUSG00000002341"	4.38486
"1434680_at"	"ENSMUSG00000052609"	6.45525
"1434681_at"	"ENSMUSG00000038344"	6.84959
"1434682_at"	"ENSMUSG00000040321"	7.23421
"1434683_at"	"ENSMUSG00000029705"	7.09213
"1434684_at"	"ENSMUSG00000044456"	6.28648
"1434685_at"	"ENSMUSG00000044667"	2.59383
"1434686_at"	"ENSMUSG00000027751"	6.40078
"1434688_x_at"	"ENSMUSG00000020457"	7.5817
"1434689_at"	"ENSMUSG00000059689"	8.80577
"1434690_at"	"ENSMUSG00000054469"	8.23458
"1434691_at"	"ENSMUSG00000033228"	7.13511
"1434692_at"	"ENSMUSG00000048495"	7.42201
"1434694_at"	"ENSMUSG00000007476"	9.11227
"1434695_at"	"ENSMUSG00000037474"	4.1555
"1434696_at"	"ENSMUSG00000017858"	6.6111
"1434697_at"	"ENSMUSG00000032097"	9.92486
"1434699_at"	"ENSMUSG00000035293"	6.56976
"1434700_at"	"ENSMUSG00000035293"	6.59036
"1434701_at"	"ENSMUSG00000042650"	9.6493
"1434702_at"	"ENSMUSG00000068290"	8.55871
"1434703_at"	"ENSMUSG00000021978"	8.47624
"1434704_at"	"ENSMUSG00000029004"	10.4298
"1434705_at"	"ENSMUSG00000030970"	9.17551
"1434706_at"	"ENSMUSG00000045210"	7.77161
"1434707_at"	"ENSMUSG00000036529"	6.29455
"1434708_at"	"ENSMUSG00000033933"	7.73084
"1434709_at"	"ENSMUSG00000020598"	6.48937
"1434710_at"	"ENSMUSG00000042426"	6.35785
"1434711_at"	"ENSMUSG00000034773"	4.86878
"1434712_at"	"ENSMUSG00000022412"	6.58096
"1434713_at"	"ENSMUSG00000022412"	5.58969
"1434714_at"	"ENSMUSG00000057069"	7.41467
"1434715_at"	"ENSMUSG00000054676"	4.93619
