"probe_id"	"ensembl_id"	"expression"
"1434776_at"	"ENSMUSG00000022231"	6.38648
"1434777_at"	"ENSMUSG00000028654"	4.87766
"1434778_at"	"ENSMUSG00000041408"	8.28029
"1434779_at"	"ENSMUSG00000024647"	4.73681
"1434780_at"	"ENSMUSG00000029651"	5.08098
"1434781_at"	"ENSMUSG00000040697"	6.43028
"1434782_at"	"ENSMUSG00000051306"	7.91487
"1434783_at"	"ENSMUSG00000052369"	6.68642
"1434784_s_at"	"ENSMUSG00000052369"	8.00882
"1434785_at"	"ENSMUSG00000040373"	4.51835
"1434786_at"	"ENSMUSG00000073557"	8.27353
"1434787_at"	"ENSMUSG00000051853"	7.03152
"1434788_at"	"ENSMUSG00000007989"	6.12881
"1434789_at"	"ENSMUSG00000021697"	5.01125
"1434790_a_at"	"ENSMUSG00000015889"	8.85173
"1434791_at"	"ENSMUSG00000038023"	7.82044
"1434793_at"	"ENSMUSG00000035126"	5.88772
"1434794_at"	"ENSMUSG00000029449"	6.01548
"1434795_at"	"ENSMUSG00000030768"	7.66884
"1434796_at"	"ENSMUSG00000026696"	7.83721
"1434797_at"	"ENSMUSG00000041734"	7.93579
"1434798_at"	"ENSMUSG00000028238"	4.67028
"1434799_x_at"	"ENSMUSG00000030695"	10.224
"1434800_at"	"ENSMUSG00000053025"	4.67602
"1434801_x_at"	"ENSMUSG00000016319"	10.0114
"1434802_s_at"	"ENSMUSG00000049107"	5.49952
"1434803_a_at"	"ENSMUSG00000084174"	4.87117
"1434804_at"	"ENSMUSG00000033769"	7.24431
"1434805_at"	"ENSMUSG00000024212"	7.29046
"1434806_at"	"ENSMUSG00000021704"	6.05784
"1434807_s_at"	"ENSMUSG00000021704"	8.0042
"1434808_at"	"ENSMUSG00000044702"	5.47094
"1434809_at"	"ENSMUSG00000024043"	6.25918
"1434810_a_at"	"ENSMUSG00000044566"	2.59046
"1434811_at"	"ENSMUSG00000044566"	3.22746
"1434812_s_at"	"ENSMUSG00000044716"	6.92668
"1434813_x_at"	"ENSMUSG00000021266"	7.73467
"1434814_x_at"	"ENSMUSG00000036427"	10.5586
"1434815_a_at"	"ENSMUSG00000032577"	6.55171
"1434816_at"	"ENSMUSG00000029434"	5.79561
"1434817_s_at"	"ENSMUSG00000028106"	4.85214
"1434818_at"	"ENSMUSG00000085282"	3.74179
"1434819_at"	"ENSMUSG00000024172"	4.37593
"1434819_at"	"ENSMUSG00000098633"	4.37593
"1434820_s_at"	"ENSMUSG00000035268"	8.28473
"1434821_at"	"ENSMUSG00000022387"	7.20893
"1434822_at"	"ENSMUSG00000036167"	7.79236
"1434823_x_at"	"ENSMUSG00000073616"	11.321
"1434824_at"	"ENSMUSG00000002748"	9.15754
"1434825_at"	"ENSMUSG00000039477"	8.74575
"1434826_at"	"ENSMUSG00000043190"	6.78121
"1434827_at"	"ENSMUSG00000041319"	6.7415
"1434828_at"	"ENSMUSG00000040339"	9.98721
"1434829_at"	"ENSMUSG00000034342"	7.82773
"1434830_at"	"ENSMUSG00000001156"	6.40648
"1434831_a_at"	"ENSMUSG00000048756"	9.47759
"1434832_at"	"ENSMUSG00000048756"	8.26332
"1434833_at"	"ENSMUSG00000024948"	6.29792
"1434833_at"	"ENSMUSG00000106850"	6.29792
"1434834_at"	"ENSMUSG00000038485"	7.93175
"1434835_at"	"ENSMUSG00000041408"	8.01132
"1434836_at"	"ENSMUSG00000030722"	7.46504
"1434837_at"	"ENSMUSG00000061607"	6.23954
"1434838_at"	"ENSMUSG00000059852"	5.27069
"1434839_s_at"	"ENSMUSG00000027630"	8.36841
"1434840_at"	"ENSMUSG00000026159"	7.2228
"1434841_at"	"ENSMUSG00000040865"	7.30354
"1434842_s_at"	"ENSMUSG00000036572"	8.39894
"1434843_at"	"ENSMUSG00000035614"	8.59379
"1434844_at"	"ENSMUSG00000039307"	6.11189
"1434846_at"	"ENSMUSG00000038024"	7.8918
"1434847_at"	"ENSMUSG00000037408"	5.92052
"1434849_at"	"ENSMUSG00000041096"	7.05352
"1434850_at"	"ENSMUSG00000028068"	5.02556
"1434851_s_at"	"ENSMUSG00000044279"	5.93928
"1434852_at"	"ENSMUSG00000028749"	5.51396
"1434853_x_at"	"ENSMUSG00000029922"	9.54723
"1434854_a_at"	"ENSMUSG00000052146"	11.6771
"1434855_at"	"ENSMUSG00000036820"	7.24089
"1434856_at"	"ENSMUSG00000052331"	8.5055
"1434857_at"	"ENSMUSG00000072653"	5.69054
"1434858_x_at"	"ENSMUSG00000025470"	4.74309
"1434859_at"	"ENSMUSG00000022814"	6.1286
"1434860_at"	"ENSMUSG00000045205"	8.20332
"1434861_at"	"ENSMUSG00000020948"	7.5081
"1434862_at"	"ENSMUSG00000055978"	5.32674
"1434863_at"	"ENSMUSG00000024350"	6.77638
"1434864_at"	"ENSMUSG00000047037"	7.38507
"1434865_a_at"	"ENSMUSG00000020792"	6.76855
"1434866_x_at"	"ENSMUSG00000024900"	7.01345
"1434867_at"	"ENSMUSG00000074796"	6.32989
"1434868_at"	"ENSMUSG00000086968"	6.2557
"1434869_at"	"ENSMUSG00000022019"	6.58157
"1434870_at"	"ENSMUSG00000031984"	6.98102
"1434871_at"	"ENSMUSG00000046516"	3.63157
"1434873_a_at"	"ENSMUSG00000001588"	5.0184
"1434874_x_at"	"ENSMUSG00000001588"	4.56664
"1434875_a_at"	"ENSMUSG00000066456"	10.2569
"1434876_at"	"ENSMUSG00000036197"	7.51434
"1434877_at"	"ENSMUSG00000025582"	3.5889
"1434879_at"	"ENSMUSG00000020307"	7.54177
"1434880_at"	"ENSMUSG00000030199"	8.26154
"1434882_at"	"ENSMUSG00000022255"	8.00967
"1434883_at"	"ENSMUSG00000022255"	7.40665
"1434884_at"	"ENSMUSG00000022255"	7.57267
"1434885_at"	"ENSMUSG00000049516"	4.91787
"1434886_at"	"ENSMUSG00000052214"	7.13783
"1434887_at"	"ENSMUSG00000062661"	5.73795
"1434888_a_at"	"ENSMUSG00000037236"	10.3848
"1434889_at"	"ENSMUSG00000045659"	5.85877
"1434890_at"	"ENSMUSG00000038084"	8.2948
"1434891_at"	"ENSMUSG00000027864"	9.79142
"1434892_x_at"	"ENSMUSG00000057236"	10.8644
"1434893_at"	"ENSMUSG00000007097"	8.03327
"1434894_at"	"ENSMUSG00000022000"	6.44198
"1434895_s_at"	"ENSMUSG00000021285"	7.5734
"1434896_at"	"ENSMUSG00000094441"	7.72928
"1434897_a_at"	"ENSMUSG00000031633"	11.3921
"1434898_at"	"ENSMUSG00000052707"	7.88403
"1434899_s_at"	"ENSMUSG00000052707"	8.28932
"1434900_at"	"ENSMUSG00000042292"	6.54018
"1434901_at"	"ENSMUSG00000075327"	7.16917
"1434902_at"	"ENSMUSG00000052949"	5.59299
"1434903_s_at"	"ENSMUSG00000070942"	6.59929
"1434904_at"	"ENSMUSG00000015501"	7.53883
"1434905_at"	"ENSMUSG00000040280"	6.90079
"1434906_at"	"ENSMUSG00000109644"	3.15871
"1434907_at"	"ENSMUSG00000071359"	5.46141
"1434908_at"	"ENSMUSG00000038406"	5.59501
"1434909_at"	"ENSMUSG00000028278"	4.98028
"1434910_at"	"ENSMUSG00000044150"	7.46471
"1434911_s_at"	"ENSMUSG00000025154"	5.55024
"1434912_at"	"ENSMUSG00000048330"	2.90257
"1434913_at"	"ENSMUSG00000007908"	5.91919
"1434914_at"	"ENSMUSG00000032549"	7.39958
"1434915_s_at"	"ENSMUSG00000049799"	2.54909
"1434916_at"	"ENSMUSG00000066735"	6.83119
"1434917_at"	"ENSMUSG00000020173"	7.22512
"1434918_at"	"ENSMUSG00000051910"	8.31773
"1434919_at"	"ENSMUSG00000042410"	6.54004
"1434920_a_at"	"ENSMUSG00000021262"	7.06815
"1434921_at"	"ENSMUSG00000019803"	2.70215
"1434922_at"	"ENSMUSG00000037791"	6.62895
"1434923_at"	"ENSMUSG00000045438"	8.29306
"1434924_at"	"ENSMUSG00000038025"	8.26354
"1434925_at"	"ENSMUSG00000033342"	2.49792
"1434926_at"	"ENSMUSG00000041977"	7.23548
"1434927_at"	"ENSMUSG00000006221"	6.67659
"1434928_at"	"ENSMUSG00000034201"	8.46481
"1434929_at"	"ENSMUSG00000090164"	4.31296
"1434930_at"	"ENSMUSG00000032741"	8.59867
"1434931_at"	"ENSMUSG00000032340"	7.82777
"1434932_at"	"ENSMUSG00000020262"	6.21233
"1434933_at"	"ENSMUSG00000040423"	8.69545
"1434934_at"	"ENSMUSG00000028710"	7.02045
"1434935_at"	"ENSMUSG00000057230"	9.88823
"1434936_at"	"ENSMUSG00000042606"	7.41181
"1434937_at"	"ENSMUSG00000033004"	10.2923
"1434938_at"	"ENSMUSG00000033565"	5.96569
"1434939_at"	"ENSMUSG00000042812"	7.3274
"1434940_x_at"	"ENSMUSG00000002458"	6.85599
"1434941_s_at"	"ENSMUSG00000045624"	7.14484
"1434942_at"	"ENSMUSG00000045624"	7.97701
"1434943_at"	"ENSMUSG00000049670"	6.58822
"1434944_at"	"ENSMUSG00000030409"	9.014
"1434945_at"	"ENSMUSG00000033192"	6.1256
"1434946_at"	"ENSMUSG00000020657"	4.76156
"1434947_at"	"ENSMUSG00000020668"	4.56247
"1434948_at"	"ENSMUSG00000040022"	6.87388
"1434949_at"	"ENSMUSG00000032468"	6.37135
"1434950_a_at"	"ENSMUSG00000032468"	6.23193
"1434951_at"	"ENSMUSG00000032468"	5.37829
"1434952_at"	"ENSMUSG00000031819"	6.82527
"1434953_at"	"ENSMUSG00000026339"	8.04873
"1434954_at"	"ENSMUSG00000021112"	7.60358
"1434955_at"	"ENSMUSG00000036469"	3.73474
"1434956_at"	"ENSMUSG00000013878"	7.32488
"1434957_at"	"ENSMUSG00000038119"	10.1418
"1434958_at"	"ENSMUSG00000048279"	7.0176
"1434959_at"	"ENSMUSG00000023000"	6.82716
"1434960_at"	"ENSMUSG00000047242"	6.1326
"1434961_at"	"ENSMUSG00000026311"	7.18324
"1434962_x_at"	"ENSMUSG00000073888"	6.23546
"1434963_at"	"ENSMUSG00000038954"	5.85723
"1434964_at"	"ENSMUSG00000020610"	6.95847
"1434965_at"	"ENSMUSG00000025184"	6.67009
"1434966_at"	"ENSMUSG00000029439"	6.38522
"1434968_a_at"	"ENSMUSG00000026341"	10.4565
"1434969_at"	"ENSMUSG00000034818"	4.54903
"1434970_a_at"	"ENSMUSG00000033845"	6.65813
"1434971_x_at"	"ENSMUSG00000033845"	7.79295
"1434972_x_at"	"ENSMUSG00000018379"	10.3886
"1434972_x_at"	"ENSMUSG00000098301"	10.3886
"1434973_at"	"ENSMUSG00000031883"	4.92081
"1434974_at"	"ENSMUSG00000006494"	4.23533
"1434976_x_at"	"ENSMUSG00000031490"	8.92115
"1434977_at"	"ENSMUSG00000038121"	5.83494
"1434978_at"	"ENSMUSG00000038121"	5.52033
"1434979_at"	"ENSMUSG00000038121"	4.99804
"1434980_at"	"ENSMUSG00000020901"	4.55074
"1434981_at"	"ENSMUSG00000013155"	4.69671
"1434982_at"	"ENSMUSG00000044164"	4.06073
"1434983_at"	"ENSMUSG00000047021"	4.93031
"1434984_at"	"ENSMUSG00000035486"	5.85533
"1434985_a_at"	"ENSMUSG00000059796"	10.2017
"1434986_a_at"	"ENSMUSG00000030082"	9.60639
"1434987_at"	"ENSMUSG00000029455"	5.37772
"1434988_x_at"	"ENSMUSG00000029455"	4.72721
"1434990_at"	"ENSMUSG00000046442"	3.8885
"1434991_at"	"ENSMUSG00000037816"	6.70569
"1434992_at"	"ENSMUSG00000034949"	4.94529
"1434993_at"	"ENSMUSG00000035131"	2.63309
"1434994_at"	"ENSMUSG00000013973"	5.9346
"1434995_s_at"	"ENSMUSG00000013973"	7.23244
"1434996_at"	"ENSMUSG00000071253"	7.11697
"1434997_at"	"ENSMUSG00000038481"	7.94766
"1434998_at"	"ENSMUSG00000030536"	11.024
"1434999_at"	"ENSMUSG00000045098"	7.37267
"1435000_at"	"ENSMUSG00000062203"	7.85955
"1435001_at"	"ENSMUSG00000028577"	6.09347
"1435002_at"	"ENSMUSG00000044452"	7.7122
"1435003_at"	"ENSMUSG00000041720"	9.20702
"1435004_at"	"ENSMUSG00000029056"	8.11362
"1435005_at"	"ENSMUSG00000045328"	4.08538
"1435006_s_at"	"ENSMUSG00000031333"	8.17961
"1435007_s_at"	"ENSMUSG00000048856"	6.20283
"1435008_at"	"ENSMUSG00000060681"	9.1259
"1435009_at"	"ENSMUSG00000060681"	7.08101
"1435010_at"	"ENSMUSG00000030509"	7.57367
"1435011_x_at"	"ENSMUSG00000028692"	11.3876
"1435013_at"	"ENSMUSG00000025857"	6.03554
"1435014_at"	"ENSMUSG00000031202"	4.95235
"1435015_at"	"ENSMUSG00000046792"	5.95668
"1435016_at"	"ENSMUSG00000026028"	6.95413
"1435018_at"	"ENSMUSG00000015488"	7.83605
"1435019_at"	"ENSMUSG00000059995"	8.78199
"1435020_at"	"ENSMUSG00000020978"	7.62394
"1435021_at"	"ENSMUSG00000033676"	3.19228
"1435022_at"	"ENSMUSG00000036602"	7.59921
"1435023_at"	"ENSMUSG00000020640"	7.86978
"1435025_at"	"ENSMUSG00000033009"	7.33531
"1435026_at"	"ENSMUSG00000058297"	6.96825
"1435027_at"	"ENSMUSG00000026754"	7.50451
"1435028_at"	"ENSMUSG00000040560"	8.02089
"1435029_at"	"ENSMUSG00000004085"	10.2698
"1435030_at"	"ENSMUSG00000043241"	8.56233
"1435031_at"	"ENSMUSG00000039886"	6.63891
"1435032_at"	"ENSMUSG00000034243"	8.94932
"1435033_at"	"ENSMUSG00000037509"	5.61049
"1435034_at"	"ENSMUSG00000033773"	3.91531
"1435035_at"	"ENSMUSG00000004127"	6.77909
"1435036_at"	"ENSMUSG00000037686"	4.67235
"1435037_at"	"ENSMUSG00000038208"	4.93195
"1435038_s_at"	"ENSMUSG00000057230"	3.9736
"1435039_a_at"	"ENSMUSG00000028126"	7.08791
"1435040_at"	"ENSMUSG00000020227"	6.35451
"1435041_at"	"ENSMUSG00000090841"	8.04612
"1435043_at"	"ENSMUSG00000051177"	8.25264
"1435044_at"	"ENSMUSG00000053552"	4.38205
"1435045_s_at"	"ENSMUSG00000022619"	4.30036
"1435047_at"	"ENSMUSG00000021700"	5.18808
"1435048_at"	"ENSMUSG00000053297"	3.89326
"1435049_s_at"	"ENSMUSG00000053297"	6.03698
"1435050_at"	"ENSMUSG00000019852"	6.83079
"1435051_at"	"ENSMUSG00000036769"	6.94887
"1435052_at"	"ENSMUSG00000026578"	6.02394
"1435053_s_at"	"ENSMUSG00000060716"	4.30851
"1435054_at"	"ENSMUSG00000039055"	5.74987
"1435055_a_at"	"ENSMUSG00000042870"	8.59721
"1435056_x_at"	"ENSMUSG00000020260"	8.80143
"1435057_x_at"	"ENSMUSG00000028318"	4.32027
"1435058_x_at"	"ENSMUSG00000027882"	4.80282
"1435059_at"	"ENSMUSG00000022377"	7.02103
"1435060_at"	"ENSMUSG00000032186"	6.25299
"1435062_at"	"ENSMUSG00000063919"	2.88745
"1435063_at"	"ENSMUSG00000078235"	5.27786
"1435064_a_at"	"ENSMUSG00000015401"	2.84174
"1435065_x_at"	"ENSMUSG00000009621"	2.63686
"1435066_at"	"ENSMUSG00000040430"	9.34271
"1435067_at"	"ENSMUSG00000015087"	8.15056
"1435068_at"	"ENSMUSG00000018547"	8.01493
"1435070_at"	"ENSMUSG00000030232"	7.02801
"1435071_at"	"ENSMUSG00000042628"	3.95006
"1435072_at"	"ENSMUSG00000042628"	6.74607
"1435073_a_at"	"ENSMUSG00000062590"	6.88408
"1435074_at"	"ENSMUSG00000029571"	10.6395
"1435075_at"	"ENSMUSG00000029571"	6.04601
"1435076_at"	"ENSMUSG00000069808"	6.32782
"1435077_at"	"ENSMUSG00000042548"	6.75582
"1435078_at"	"ENSMUSG00000053580"	6.86266
"1435079_at"	"ENSMUSG00000028248"	8.82469
"1435080_x_at"	"ENSMUSG00000028248"	8.05656
"1435081_at"	"ENSMUSG00000020570"	7.11816
"1435082_at"	"ENSMUSG00000020570"	8.04739
"1435083_at"	"ENSMUSG00000048644"	5.50773
"1435085_at"	"ENSMUSG00000032652"	8.20112
"1435086_s_at"	"ENSMUSG00000020978"	9.20816
"1435087_at"	"ENSMUSG00000028799"	7.12987
"1435088_at"	"ENSMUSG00000021488"	7.56011
"1435089_at"	"ENSMUSG00000021458"	8.30849
"1435090_at"	"ENSMUSG00000051786"	3.50474
"1435091_at"	"ENSMUSG00000074221"	6.36886
"1435092_at"	"ENSMUSG00000047446"	7.08225
"1435093_at"	"ENSMUSG00000014550"	7.59002
"1435094_at"	"ENSMUSG00000051497"	3.62624
"1435096_at"	"ENSMUSG00000035620"	7.90276
"1435097_at"	"ENSMUSG00000029575"	4.62324
"1435099_at"	"ENSMUSG00000063785"	7.41515
"1435100_at"	"ENSMUSG00000033126"	4.04571
"1435101_at"	"ENSMUSG00000018442"	6.9199
"1435102_a_at"	"ENSMUSG00000029125"	6.66686
"1435103_x_at"	"ENSMUSG00000026245"	8.46322
"1435104_at"	"ENSMUSG00000028403"	6.69599
"1435105_at"	"ENSMUSG00000044628"	5.13655
"1435106_at"	"ENSMUSG00000037736"	7.73261
"1435107_at"	"ENSMUSG00000038042"	4.40436
"1435108_at"	"ENSMUSG00000063506"	5.47425
"1435110_at"	"ENSMUSG00000020099"	6.9198
"1435112_a_at"	"ENSMUSG00000034566"	11.5749
"1435113_x_at"	"ENSMUSG00000027581"	6.90079
"1435114_at"	"ENSMUSG00000037572"	5.66597
"1435115_at"	"ENSMUSG00000001334"	4.36773
"1435116_at"	"ENSMUSG00000050930"	3.32831
"1435117_a_at"	"ENSMUSG00000020657"	6.0417
"1435118_at"	"ENSMUSG00000042389"	7.13094
"1435120_at"	"ENSMUSG00000031673"	7.89232
"1435121_at"	"ENSMUSG00000113581"	5.7787
"1435122_x_at"	"ENSMUSG00000004099"	7.42732
"1435123_at"	"ENSMUSG00000020658"	6.17788
"1435124_at"	"ENSMUSG00000046613"	4.4069
"1435125_at"	"ENSMUSG00000041669"	5.03996
"1435126_at"	"ENSMUSG00000042662"	7.0121
"1435127_a_at"	"ENSMUSG00000026096"	6.03841
"1435128_at"	"ENSMUSG00000025372"	5.57084
"1435129_at"	"ENSMUSG00000028788"	10.1377
"1435130_at"	"ENSMUSG00000050908"	6.30975
"1435131_at"	"ENSMUSG00000062012"	5.24179
"1435132_at"	"ENSMUSG00000030768"	6.62393
"1435133_at"	"ENSMUSG00000028381"	6.30975
"1435134_at"	"ENSMUSG00000027698"	4.3833
"1435135_at"	"ENSMUSG00000027698"	6.74249
"1435136_at"	"ENSMUSG00000057406"	5.41314
"1435138_at"	"ENSMUSG00000079157"	3.25246
"1435139_at"	"ENSMUSG00000063273"	5.73798
"1435140_at"	"ENSMUSG00000056999"	9.22465
"1435140_at"	"ENSMUSG00000111624"	9.22465
"1435141_at"	"ENSMUSG00000040848"	8.66659
"1435142_at"	"ENSMUSG00000040848"	5.90977
"1435143_at"	"ENSMUSG00000008398"	7.25314
"1435144_at"	"ENSMUSG00000022148"	5.49488
"1435145_at"	"ENSMUSG00000064115"	2.75173
"1435146_s_at"	"ENSMUSG00000064115"	2.91616
"1435147_x_at"	"ENSMUSG00000064115"	2.62095
"1435148_at"	"ENSMUSG00000041329"	8.98439
"1435149_at"	"ENSMUSG00000016933"	8.88426
"1435151_a_at"	"ENSMUSG00000030744"	12.8435
"1435152_at"	"ENSMUSG00000035545"	7.6885
"1435153_at"	"ENSMUSG00000002803"	6.43231
"1435154_at"	"ENSMUSG00000054753"	3.86603
"1435154_at"	"ENSMUSG00000107871"	3.86603
"1435155_at"	"ENSMUSG00000068876"	5.02066
"1435156_at"	"ENSMUSG00000039523"	7.6121
"1435157_at"	"ENSMUSG00000037234"	8.28894
"1435158_at"	"ENSMUSG00000046667"	5.34434
"1435159_at"	"ENSMUSG00000040139"	6.55216
"1435160_at"	"ENSMUSG00000020288"	8.34278
"1435161_at"	"ENSMUSG00000029173"	6.52347
"1435162_at"	"ENSMUSG00000029334"	3.47004
"1435163_at"	"ENSMUSG00000024298"	8.37134
"1435164_s_at"	"ENSMUSG00000030061"	8.31677
"1435165_at"	"ENSMUSG00000053024"	3.53422
"1435166_at"	"ENSMUSG00000053024"	5.25335
"1435167_at"	"ENSMUSG00000074909"	6.40252
"1435168_at"	"ENSMUSG00000048897"	6.75095
"1435169_at"	"ENSMUSG00000048249"	6.96572
"1435170_at"	"ENSMUSG00000025264"	7.41831
"1435172_at"	"ENSMUSG00000032446"	4.51221
"1435173_at"	"ENSMUSG00000030850"	7.20251
"1435174_at"	"ENSMUSG00000044098"	7.51544
"1435175_at"	"ENSMUSG00000033722"	6.49447
"1435176_a_at"	"ENSMUSG00000020644"	10.658
"1435177_a_at"	"ENSMUSG00000029472"	10.1825
"1435178_x_at"	"ENSMUSG00000029472"	10.7587
"1435179_at"	"ENSMUSG00000050334"	2.73572
"1435180_at"	"ENSMUSG00000028600"	7.20337
"1435181_at"	"ENSMUSG00000035310"	6.35572
"1435182_at"	"ENSMUSG00000074358"	6.09219
"1435183_at"	"ENSMUSG00000038517"	6.9557
"1435184_at"	"ENSMUSG00000022206"	4.40169
"1435185_at"	"ENSMUSG00000027550"	5.86404
"1435186_s_at"	"ENSMUSG00000027550"	6.08735
"1435187_at"	"ENSMUSG00000093904"	6.26667
"1435188_at"	"ENSMUSG00000038550"	5.44347
"1435189_at"	"ENSMUSG00000035615"	4.39819
"1435190_at"	"ENSMUSG00000030077"	7.07319
"1435191_at"	"ENSMUSG00000039518"	5.52245
"1435192_at"	"ENSMUSG00000045179"	4.3679
"1435193_at"	"ENSMUSG00000038884"	7.41639
"1435194_at"	"ENSMUSG00000020361"	8.92578
"1435195_at"	"ENSMUSG00000021256"	7.04299
"1435196_at"	"ENSMUSG00000055254"	9.08207
"1435197_at"	"ENSMUSG00000045515"	7.26374
"1435199_at"	"ENSMUSG00000020135"	3.30483
"1435200_at"	"ENSMUSG00000054850"	3.57456
"1435201_at"	"ENSMUSG00000046082"	3.09656
"1435202_at"	"ENSMUSG00000045252"	6.52981
"1435203_at"	"ENSMUSG00000038886"	8.81607
"1435204_at"	"ENSMUSG00000030350"	3.53012
"1435205_at"	"ENSMUSG00000042477"	3.72827
"1435206_at"	"ENSMUSG00000041771"	6.05657
"1435207_at"	"ENSMUSG00000032064"	9.81062
"1435208_at"	"ENSMUSG00000049502"	7.1172
"1435209_at"	"ENSMUSG00000038368"	7.04488
"1435210_s_at"	"ENSMUSG00000027457"	4.9834
"1435211_at"	"ENSMUSG00000040219"	5.06096
"1435212_at"	"ENSMUSG00000029503"	3.94551
"1435213_at"	"ENSMUSG00000044231"	4.69025
"1435214_at"	"ENSMUSG00000043448"	5.65324
"1435215_at"	"ENSMUSG00000034940"	5.46954
"1435216_a_at"	"ENSMUSG00000026790"	4.32861
"1435218_at"	"ENSMUSG00000030134"	4.96344
"1435220_s_at"	"ENSMUSG00000052298"	7.76651
"1435221_at"	"ENSMUSG00000030067"	8.44153
"1435222_at"	"ENSMUSG00000030067"	10.5803
"1435223_at"	"ENSMUSG00000031483"	7.64135
"1435224_at"	"ENSMUSG00000022521"	8.62922
"1435225_s_at"	"ENSMUSG00000063952"	5.95564
"1435226_at"	"ENSMUSG00000028793"	6.4513
"1435227_at"	"ENSMUSG00000048251"	5.44864
"1435228_at"	"ENSMUSG00000073139"	9.37169
"1435229_at"	"ENSMUSG00000040111"	6.67893
"1435230_at"	"ENSMUSG00000034647"	7.25733
"1435231_at"	"ENSMUSG00000026798"	6.92846
"1435232_x_at"	"ENSMUSG00000033845"	8.24233
"1435233_at"	"ENSMUSG00000005886"	8.53829
"1435234_at"	"ENSMUSG00000005886"	6.02967
"1435235_at"	"ENSMUSG00000024583"	7.47569
"1435236_at"	"ENSMUSG00000051224"	6.45457
"1435239_at"	"ENSMUSG00000020524"	6.08719
"1435240_at"	"ENSMUSG00000026987"	8.02971
"1435241_at"	"ENSMUSG00000035181"	9.10828
"1435242_at"	"ENSMUSG00000034021"	6.40737
"1435243_at"	"ENSMUSG00000057691"	7.62539
"1435244_at"	"ENSMUSG00000009621"	5.94393
"1435245_at"	"ENSMUSG00000044005"	4.34724
"1435246_at"	"ENSMUSG00000025931"	5.35025
"1435247_at"	"ENSMUSG00000032557"	9.30861
"1435248_a_at"	"ENSMUSG00000040565"	8.75311
"1435249_at"	"ENSMUSG00000040565"	8.64258
"1435250_at"	"ENSMUSG00000040738"	6.57968
"1435251_at"	"ENSMUSG00000020590"	8.76525
"1435252_at"	"ENSMUSG00000050796"	4.00108
"1435253_at"	"ENSMUSG00000077450"	7.50478
"1435254_at"	"ENSMUSG00000053646"	6.78128
"1435255_at"	"ENSMUSG00000053646"	7.52542
"1435256_at"	"ENSMUSG00000013921"	6.92063
"1435257_at"	"ENSMUSG00000078485"	7.9587
"1435258_at"	"ENSMUSG00000026939"	6.34481
"1435259_s_at"	"ENSMUSG00000026939"	7.51287
"1435260_at"	"ENSMUSG00000019699"	7.66533
"1435261_at"	"ENSMUSG00000030306"	8.2425
"1435262_at"	"ENSMUSG00000056536"	6.60036
"1435263_at"	"ENSMUSG00000034947"	6.26131
"1435264_at"	"ENSMUSG00000024053"	6.5963
"1435265_at"	"ENSMUSG00000022358"	7.23288
"1435266_at"	"ENSMUSG00000035236"	6.5471
"1435268_at"	"ENSMUSG00000040009"	5.00375
"1435269_at"	"ENSMUSG00000021951"	6.55504
"1435270_x_at"	"ENSMUSG00000021951"	7.49883
"1435271_at"	"ENSMUSG00000003184"	4.97423
"1435272_at"	"ENSMUSG00000038855"	8.20329
"1435273_at"	"ENSMUSG00000004233"	5.30139
"1435274_at"	"ENSMUSG00000026771"	6.85792
"1435275_at"	"ENSMUSG00000051811"	6.19327
"1435276_a_at"	"ENSMUSG00000003166"	5.79396
"1435277_x_at"	"ENSMUSG00000037601"	9.68783
"1435278_at"	"ENSMUSG00000044982"	6.39602
"1435279_at"	"ENSMUSG00000033253"	6.3209
"1435280_at"	"ENSMUSG00000021699"	7.41176
"1435281_at"	"ENSMUSG00000007783"	7.64155
"1435282_at"	"ENSMUSG00000071604"	5.86164
"1435283_s_at"	"ENSMUSG00000071604"	6.71233
"1435284_at"	"ENSMUSG00000020458"	8.72962
"1435285_at"	"ENSMUSG00000016386"	6.74771
"1435286_at"	"ENSMUSG00000029245"	4.1815
"1435287_at"	"ENSMUSG00000030000"	2.65693
"1435288_at"	"ENSMUSG00000030707"	3.21993
"1435289_at"	"ENSMUSG00000033857"	7.24629
"1435290_x_at"	"ENSMUSG00000036594"	11.5106
"1435291_at"	"ENSMUSG00000048661"	8.16303
"1435292_at"	"ENSMUSG00000033083"	5.92383
"1435293_at"	"ENSMUSG00000040537"	6.12378
"1435296_at"	"ENSMUSG00000045318"	4.44924
"1435297_at"	"ENSMUSG00000068615"	3.32229
"1435298_at"	"ENSMUSG00000035933"	4.86574
"1435299_at"	"ENSMUSG00000069089"	7.52509
"1435300_at"	"ENSMUSG00000005299"	5.58314
"1435301_at"	"ENSMUSG00000022972"	6.41134
"1435302_at"	"ENSMUSG00000054321"	5.66816
"1435303_at"	"ENSMUSG00000054321"	6.3647
"1435304_at"	"ENSMUSG00000022982"	6.88793
"1435305_at"	"ENSMUSG00000055254"	3.38898
"1435306_a_at"	"ENSMUSG00000012443"	4.65749
"1435306_a_at"	"ENSMUSG00000111220"	4.65749
"1435307_at"	"ENSMUSG00000045034"	2.85468
"1435308_at"	"ENSMUSG00000055373"	3.82764
"1435309_at"	"ENSMUSG00000031577"	4.31317
"1435310_at"	"ENSMUSG00000059602"	3.3746
"1435311_s_at"	"ENSMUSG00000059602"	3.38058
"1435312_at"	"ENSMUSG00000037348"	4.38036
